benchmark_id,run_id,model_name,scenario_id,field_name,gold_value_raw,gold_value_num,model_value_raw,model_value_num,verdict,tolerance,tolerance_mode,evaluator_note,method_version
scientific_reasoning_32_v1,144,Llama 3.1 8B Instruct,COS_DESITTER_001,gh_temp_e30_K,2.757786,2.757786,,,NOT_FOUND,0.01,relative,-,official_scenario_id_v1
scientific_reasoning_32_v1,144,Llama 3.1 8B Instruct,COS_DESITTER_001,horizon_gpc,4.282749,4.282749,,,NOT_FOUND,0.01,relative,-,official_scenario_id_v1
scientific_reasoning_32_v1,145,Llama 3.1 8B Instruct,COS_DESITTER_001,efolds_to_gh,69.065593,69.065593,-34.6,-34.6,MISMATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,145,Llama 3.1 8B Instruct,COS_DESITTER_001,gh_temp_e30_K,2.757786,2.757786,6.88,6.88,MISMATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,145,Llama 3.1 8B Instruct,COS_DESITTER_001,horizon_gpc,4.282749,4.282749,4.44,4.44,MISMATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,146,Llama 3.1 8B Instruct,COS_DESITTER_001,efolds_to_gh,69.065593,69.065593,72.3,72.3,MISMATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,146,Llama 3.1 8B Instruct,COS_DESITTER_001,gh_temp_e30_K,2.757786,2.757786,1.38,1.38,MISMATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,146,Llama 3.1 8B Instruct,COS_DESITTER_001,horizon_gpc,4.282749,4.282749,4.27,4.27,MATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,147,Ministral 3 8B,COS_DESITTER_001,efolds_to_gh,69.065593,69.065593,66.697,66.697,MISMATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,147,Ministral 3 8B,COS_DESITTER_001,gh_temp_e30_K,2.757786,2.757786,27.65,27.65,MISMATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,147,Ministral 3 8B,COS_DESITTER_001,horizon_gpc,4.282749,4.282749,4.28275,4.28275,MATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,148,Ministral 3 8B,COS_DESITTER_001,efolds_to_gh,69.065593,69.065593,64.37,64.37,MISMATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,148,Ministral 3 8B,COS_DESITTER_001,gh_temp_e30_K,2.757786,2.757786,276.8,276.8,MISMATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,148,Ministral 3 8B,COS_DESITTER_001,horizon_gpc,4.282749,4.282749,4.28,4.28,MATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,149,Ministral 3 8B,COS_DESITTER_001,efolds_to_gh,69.065593,69.065593,83.6,83.6,MISMATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,149,Ministral 3 8B,COS_DESITTER_001,gh_temp_e30_K,2.757786,2.757786,2.775 \times 10^{-6},2.7749999999999997e-06,MISMATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,149,Ministral 3 8B,COS_DESITTER_001,horizon_gpc,4.282749,4.282749,4.29 \times 10^{4},42900.0,MISMATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,150,Mistral NeMo 12B,COS_DESITTER_001,efolds_to_gh,69.065593,69.065593,101.5,101.5,MISMATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,150,Mistral NeMo 12B,COS_DESITTER_001,gh_temp_e30_K,2.757786,2.757786,1.35,1.35,MISMATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,150,Mistral NeMo 12B,COS_DESITTER_001,horizon_gpc,4.282749,4.282749,4.52 \text{ Gpc},4.52,MISMATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,151,Mistral NeMo 12B,COS_DESITTER_001,efolds_to_gh,69.065593,69.065593,29.4,29.4,MISMATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,151,Mistral NeMo 12B,COS_DESITTER_001,gh_temp_e30_K,2.757786,2.757786,1.06 \times 10^{-8},1.06e-08,MISMATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,151,Mistral NeMo 12B,COS_DESITTER_001,horizon_gpc,4.282749,4.282749,4.28 \text{ Gpc},4.28,MATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,152,Mistral NeMo 12B,COS_DESITTER_001,efolds_to_gh,69.065593,69.065593,112.5,112.5,MISMATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,152,Mistral NeMo 12B,COS_DESITTER_001,gh_temp_e30_K,2.757786,2.757786,1.23 \times 10^{-30},1.23e-30,MISMATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,152,Mistral NeMo 12B,COS_DESITTER_001,horizon_gpc,4.282749,4.282749,4.40 \text{ Gpc},4.4,MISMATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,153,Mistral Small 3.2 24B Instruct,COS_DESITTER_001,efolds_to_gh,69.065593,69.065593,74.6,74.6,MISMATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,153,Mistral Small 3.2 24B Instruct,COS_DESITTER_001,gh_temp_e30_K,2.757786,2.757786,0.0875,0.0875,MISMATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,153,Mistral Small 3.2 24B Instruct,COS_DESITTER_001,horizon_gpc,4.282749,4.282749,1.3879 \times 10^{-16},1.3878999999999998e-16,MISMATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,154,NVIDIA Nemotron 3 Nano 30B-A3B,COS_DESITTER_001,efolds_to_gh,69.065593,69.065593,69.1,69.1,MATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,154,NVIDIA Nemotron 3 Nano 30B-A3B,COS_DESITTER_001,gh_temp_e30_K,2.757786,2.757786,2.76,2.76,MATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,154,NVIDIA Nemotron 3 Nano 30B-A3B,COS_DESITTER_001,horizon_gpc,4.282749,4.282749,4.28,4.28,MATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,157,Gemma 3 12B IT,COS_DL_001,dl_eds_mpc,899.377374,899.377374,900.05,900.05,MATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,157,Gemma 3 12B IT,COS_DL_001,dl_lcdm_mpc,989.315111,989.315111,992.94,992.94,MATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,157,Gemma 3 12B IT,COS_DL_001,dl_linear_mpc,856.54988,856.54988,857.14,857.14,MATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,157,Gemma 3 12B IT,COS_DL_001,hubble_distance_mpc,4282.7494,4282.7494,4285.71,4285.71,MATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,158,Gemma 3 12B IT,COS_DL_001,dl_eds_mpc,899.377374,899.377374,900.00,900.0,MATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,158,Gemma 3 12B IT,COS_DL_001,dl_lcdm_mpc,989.315111,989.315111,993.14,993.14,MATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,158,Gemma 3 12B IT,COS_DL_001,dl_linear_mpc,856.54988,856.54988,857.14,857.14,MATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,158,Gemma 3 12B IT,COS_DL_001,hubble_distance_mpc,4282.7494,4282.7494,4285.71,4285.71,MATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,159,Gemma 3 12B IT,COS_DL_001,dl_eds_mpc,899.377374,899.377374,900.00,900.0,MATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,159,Gemma 3 12B IT,COS_DL_001,dl_lcdm_mpc,989.315111,989.315111,990.06,990.06,MATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,159,Gemma 3 12B IT,COS_DL_001,dl_linear_mpc,856.54988,856.54988,857.14,857.14,MATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,159,Gemma 3 12B IT,COS_DL_001,hubble_distance_mpc,4282.7494,4282.7494,4285.71,4285.71,MATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,160,Gemma 3 27B IT,COS_DL_001,dl_eds_mpc,899.377374,899.377374,8985,8985.0,MISMATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,160,Gemma 3 27B IT,COS_DL_001,dl_lcdm_mpc,989.315111,989.315111,9883,9883.0,MISMATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,160,Gemma 3 27B IT,COS_DL_001,dl_linear_mpc,856.54988,856.54988,8557,8557.0,MISMATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,160,Gemma 3 27B IT,COS_DL_001,hubble_distance_mpc,4282.7494,4282.7494,4270,4270.0,MATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,161,Gemma 4 31B IT,COS_DL_001,dl_eds_mpc,899.377374,899.377374,899.38,899.38,MATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,161,Gemma 4 31B IT,COS_DL_001,dl_lcdm_mpc,989.315111,989.315111,989.28,989.28,MATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,161,Gemma 4 31B IT,COS_DL_001,dl_linear_mpc,856.54988,856.54988,856.55,856.55,MATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,161,Gemma 4 31B IT,COS_DL_001,hubble_distance_mpc,4282.7494,4282.7494,4282.75,4282.75,MATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,162,Granite 4.1 8B,COS_DL_001,dl_eds_mpc,899.377374,899.377374,899.2,899.2,MATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,162,Granite 4.1 8B,COS_DL_001,dl_lcdm_mpc,989.315111,989.315111,989.5,989.5,MATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,162,Granite 4.1 8B,COS_DL_001,dl_linear_mpc,856.54988,856.54988,856.68,856.68,MATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,162,Granite 4.1 8B,COS_DL_001,hubble_distance_mpc,4282.7494,4282.7494,4283.46,4283.46,MATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,163,Granite 4.1 8B,COS_DL_001,dl_eds_mpc,899.377374,899.377374,899.2,899.2,MATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,163,Granite 4.1 8B,COS_DL_001,dl_lcdm_mpc,989.315111,989.315111,989.5,989.5,MATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,163,Granite 4.1 8B,COS_DL_001,dl_linear_mpc,856.54988,856.54988,856.68,856.68,MATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,163,Granite 4.1 8B,COS_DL_001,hubble_distance_mpc,4282.7494,4282.7494,4283.46,4283.46,MATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,164,Llama 3.1 8B Instruct,COS_DL_001,dl_eds_mpc,899.377374,899.377374,879,879.0,MISMATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,164,Llama 3.1 8B Instruct,COS_DL_001,dl_lcdm_mpc,989.315111,989.315111,904,904.0,MISMATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,164,Llama 3.1 8B Instruct,COS_DL_001,dl_linear_mpc,856.54988,856.54988,857,857.0,MATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,164,Llama 3.1 8B Instruct,COS_DL_001,hubble_distance_mpc,4282.7494,4282.7494,4286,4286.0,MATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,165,Llama 3.1 8B Instruct,COS_DL_001,dl_eds_mpc,899.377374,899.377374,879,879.0,MISMATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,165,Llama 3.1 8B Instruct,COS_DL_001,dl_lcdm_mpc,989.315111,989.315111,904,904.0,MISMATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,165,Llama 3.1 8B Instruct,COS_DL_001,dl_linear_mpc,856.54988,856.54988,857,857.0,MATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,165,Llama 3.1 8B Instruct,COS_DL_001,hubble_distance_mpc,4282.7494,4282.7494,4286,4286.0,MATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,166,Llama 3.1 8B Instruct,COS_DL_001,dl_eds_mpc,899.377374,899.377374,901.49,901.49,MATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,166,Llama 3.1 8B Instruct,COS_DL_001,dl_lcdm_mpc,989.315111,989.315111,987.64,987.64,MATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,166,Llama 3.1 8B Instruct,COS_DL_001,dl_linear_mpc,856.54988,856.54988,857.142,857.142,MATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,166,Llama 3.1 8B Instruct,COS_DL_001,hubble_distance_mpc,4282.7494,4282.7494,4285.71,4285.71,MATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,167,Ministral 3 8B,COS_DL_001,dl_eds_mpc,899.377374,899.377374,900.00,900.0,MATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,167,Ministral 3 8B,COS_DL_001,dl_lcdm_mpc,989.315111,989.315111,988.96,988.96,MATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,167,Ministral 3 8B,COS_DL_001,dl_linear_mpc,856.54988,856.54988,857.143,857.143,MATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,167,Ministral 3 8B,COS_DL_001,hubble_distance_mpc,4282.7494,4282.7494,4285.714,4285.714,MATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,168,Ministral 3 8B,COS_DL_001,dl_eds_mpc,899.377374,899.377374,900.0,900.0,MATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,168,Ministral 3 8B,COS_DL_001,dl_lcdm_mpc,989.315111,989.315111,988.8,988.8,MATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,168,Ministral 3 8B,COS_DL_001,dl_linear_mpc,856.54988,856.54988,856.55,856.55,MATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,168,Ministral 3 8B,COS_DL_001,hubble_distance_mpc,4282.7494,4282.7494,4282.75,4282.75,MATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,169,Ministral 3 8B,COS_DL_001,dl_eds_mpc,899.377374,899.377374,900.0,900.0,MATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,169,Ministral 3 8B,COS_DL_001,dl_lcdm_mpc,989.315111,989.315111,987.1,987.1,MATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,169,Ministral 3 8B,COS_DL_001,dl_linear_mpc,856.54988,856.54988,856.55,856.55,MATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,169,Ministral 3 8B,COS_DL_001,hubble_distance_mpc,4282.7494,4282.7494,4282.75,4282.75,MATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,170,Mistral NeMo 12B,COS_DL_001,dl_eds_mpc,899.377374,899.377374,0.21 \text{ Mpc},0.21,MISMATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,170,Mistral NeMo 12B,COS_DL_001,dl_lcdm_mpc,989.315111,989.315111,0.23 \text{ Mpc},0.23,MISMATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,170,Mistral NeMo 12B,COS_DL_001,dl_linear_mpc,856.54988,856.54988,0.2 \text{ Mpc},0.2,MISMATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,170,Mistral NeMo 12B,COS_DL_001,hubble_distance_mpc,4282.7494,4282.7494,4316.67 \text{ Mpc},4316.67,MATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,171,Mistral NeMo 12B,COS_DL_001,dl_eds_mpc,899.377374,899.377374,888.89 \text{ Mpc},888.89,MISMATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,171,Mistral NeMo 12B,COS_DL_001,dl_lcdm_mpc,989.315111,989.315111,926.32 \text{ Mpc},926.32,MISMATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,171,Mistral NeMo 12B,COS_DL_001,dl_linear_mpc,856.54988,856.54988,857.14 \text{ Mpc},857.14,MATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,171,Mistral NeMo 12B,COS_DL_001,hubble_distance_mpc,4282.7494,4282.7494,4285.71 \text{ Mpc},4285.71,MATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,172,Mistral NeMo 12B,COS_DL_001,dl_eds_mpc,899.377374,899.377374,880.00 \text{ Mpc},880.0,MISMATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,172,Mistral NeMo 12B,COS_DL_001,dl_lcdm_mpc,989.315111,989.315111,928.57 \text{ Mpc},928.57,MISMATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,172,Mistral NeMo 12B,COS_DL_001,dl_linear_mpc,856.54988,856.54988,863.16 \text{ Mpc},863.16,MATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,172,Mistral NeMo 12B,COS_DL_001,hubble_distance_mpc,4282.7494,4282.7494,4315.79 \text{ Mpc},4315.79,MATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,173,Mistral Small 3.2 24B Instruct,COS_DL_001,dl_eds_mpc,899.377374,899.377374,900.000,900.0,MATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,173,Mistral Small 3.2 24B Instruct,COS_DL_001,dl_lcdm_mpc,989.315111,989.315111,989.222,989.222,MATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,173,Mistral Small 3.2 24B Instruct,COS_DL_001,dl_linear_mpc,856.54988,856.54988,857.143,857.143,MATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,173,Mistral Small 3.2 24B Instruct,COS_DL_001,hubble_distance_mpc,4282.7494,4282.7494,4285.714,4285.714,MATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,174,NVIDIA Nemotron 3 Nano 30B-A3B,COS_DL_001,dl_eds_mpc,899.377374,899.377374,899.38,899.38,MATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,174,NVIDIA Nemotron 3 Nano 30B-A3B,COS_DL_001,dl_lcdm_mpc,989.315111,989.315111,989.31,989.31,MATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,174,NVIDIA Nemotron 3 Nano 30B-A3B,COS_DL_001,dl_linear_mpc,856.54988,856.54988,856.55,856.55,MATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,174,NVIDIA Nemotron 3 Nano 30B-A3B,COS_DL_001,hubble_distance_mpc,4282.7494,4282.7494,4282.74,4282.74,MATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,176,Gemma 3 12B IT,GR_CHIRP_001,chirp_mass_msun,28.0,28.0,0.195,0.195,MISMATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,176,Gemma 3 12B IT,GR_CHIRP_001,each_mass_msun,32.163554,32.163554,0.276,0.276,MISMATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,176,Gemma 3 12B IT,GR_CHIRP_001,total_mass_msun,64.327108,64.327108,0.552,0.552,MISMATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,177,Gemma 3 12B IT,GR_CHIRP_001,chirp_mass_msun,28.0,28.0,0.222,0.222,MISMATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,177,Gemma 3 12B IT,GR_CHIRP_001,each_mass_msun,32.163554,32.163554,0.314,0.314,MISMATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,177,Gemma 3 12B IT,GR_CHIRP_001,total_mass_msun,64.327108,64.327108,0.628,0.628,MISMATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,178,Gemma 3 12B IT,GR_CHIRP_001,chirp_mass_msun,28.0,28.0,0.226,0.226,MISMATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,178,Gemma 3 12B IT,GR_CHIRP_001,each_mass_msun,32.163554,32.163554,0.319,0.319,MISMATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,178,Gemma 3 12B IT,GR_CHIRP_001,total_mass_msun,64.327108,64.327108,0.638,0.638,MISMATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,179,Gemma 3 27B IT,GR_CHIRP_001,chirp_mass_msun,28.0,28.0,129.85,129.85,MISMATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,179,Gemma 3 27B IT,GR_CHIRP_001,each_mass_msun,32.163554,32.163554,225.85,225.85,MISMATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,179,Gemma 3 27B IT,GR_CHIRP_001,total_mass_msun,64.327108,64.327108,451.7,451.7,MISMATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,180,Gemma 4 31B IT,GR_CHIRP_001,chirp_mass_msun,28.0,28.0,2668.2,2668.2,MISMATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,180,Gemma 4 31B IT,GR_CHIRP_001,each_mass_msun,32.163554,32.163554,3064.2,3064.2,MISMATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,180,Gemma 4 31B IT,GR_CHIRP_001,total_mass_msun,64.327108,64.327108,6128.4,6128.4,MISMATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,181,Granite 4.1 8B,GR_CHIRP_001,chirp_mass_msun,28.0,28.0,"3.27,",3.27,MISMATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,181,Granite 4.1 8B,GR_CHIRP_001,each_mass_msun,32.163554,32.163554,"1.81,",1.81,MISMATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,181,Granite 4.1 8B,GR_CHIRP_001,total_mass_msun,64.327108,64.327108,3.62.,3.62,MISMATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,182,Granite 4.1 8B,GR_CHIRP_001,chirp_mass_msun,28.0,28.0,0.134,0.134,MISMATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,182,Granite 4.1 8B,GR_CHIRP_001,each_mass_msun,32.163554,32.163554,0.154,0.154,MISMATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,182,Granite 4.1 8B,GR_CHIRP_001,total_mass_msun,64.327108,64.327108,0.308,0.308,MISMATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,183,Granite 4.1 8B,GR_CHIRP_001,chirp_mass_msun,28.0,28.0,29.3,29.3,MISMATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,183,Granite 4.1 8B,GR_CHIRP_001,each_mass_msun,32.163554,32.163554,33.7,33.7,MISMATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,183,Granite 4.1 8B,GR_CHIRP_001,total_mass_msun,64.327108,64.327108,67.4,67.4,MISMATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,184,Llama 3.1 8B Instruct,GR_CHIRP_001,chirp_mass_msun,28.0,28.0,\frac{(1.21 \times 10^{-5}) m_1^{3/8}}{(4.925 \times 10^{-6})},,REVIEW,0.01,relative,parse-fail:TokenError,official_scenario_id_v1
scientific_reasoning_32_v1,184,Llama 3.1 8B Instruct,GR_CHIRP_001,each_mass_msun,32.163554,32.163554,1.33,1.33,MISMATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,184,Llama 3.1 8B Instruct,GR_CHIRP_001,total_mass_msun,64.327108,64.327108,2.66,2.66,MISMATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,185,Llama 3.1 8B Instruct,GR_CHIRP_001,chirp_mass_msun,28.0,28.0,,,NOT_FOUND,0.01,relative,-,official_scenario_id_v1
scientific_reasoning_32_v1,185,Llama 3.1 8B Instruct,GR_CHIRP_001,each_mass_msun,32.163554,32.163554,,,NOT_FOUND,0.01,relative,-,official_scenario_id_v1
scientific_reasoning_32_v1,185,Llama 3.1 8B Instruct,GR_CHIRP_001,total_mass_msun,64.327108,64.327108,,,NOT_FOUND,0.01,relative,-,official_scenario_id_v1
scientific_reasoning_32_v1,186,Llama 3.1 8B Instruct,GR_CHIRP_001,chirp_mass_msun,28.0,28.0,1.43,1.43,MISMATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,186,Llama 3.1 8B Instruct,GR_CHIRP_001,each_mass_msun,32.163554,32.163554,1.43,1.43,MISMATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,186,Llama 3.1 8B Instruct,GR_CHIRP_001,total_mass_msun,64.327108,64.327108,\mathrm{INVALID},,REVIEW,0.01,relative,empty,official_scenario_id_v1
scientific_reasoning_32_v1,187,Ministral 3 8B,GR_CHIRP_001,chirp_mass_msun,28.0,28.0,,,NOT_FOUND,0.01,relative,-,official_scenario_id_v1
scientific_reasoning_32_v1,187,Ministral 3 8B,GR_CHIRP_001,each_mass_msun,32.163554,32.163554,,,NOT_FOUND,0.01,relative,-,official_scenario_id_v1
scientific_reasoning_32_v1,187,Ministral 3 8B,GR_CHIRP_001,total_mass_msun,64.327108,64.327108,,,NOT_FOUND,0.01,relative,-,official_scenario_id_v1
scientific_reasoning_32_v1,188,Ministral 3 8B,GR_CHIRP_001,chirp_mass_msun,28.0,28.0,,,NOT_FOUND,0.01,relative,-,official_scenario_id_v1
scientific_reasoning_32_v1,188,Ministral 3 8B,GR_CHIRP_001,each_mass_msun,32.163554,32.163554,,,NOT_FOUND,0.01,relative,-,official_scenario_id_v1
scientific_reasoning_32_v1,188,Ministral 3 8B,GR_CHIRP_001,total_mass_msun,64.327108,64.327108,,,NOT_FOUND,0.01,relative,-,official_scenario_id_v1
scientific_reasoning_32_v1,189,Ministral 3 8B,GR_CHIRP_001,chirp_mass_msun,28.0,28.0,0.885,0.885,MISMATCH,0.01,relative,numeric,official_scenario_id_v1
