run_id,run_categories,span_id,span_index,span_type,status,raw_text
269,TRIVIAL+PROSE,8531,104,inline_math,PROSE,"
The OBC continuum is formed by energies "
269,TRIVIAL+PROSE,8532,105,inline_math,PROSE," for which the roots are complex conjugates. This occurs when the discriminant of the quadratic equations is negative. For the first equation, "
269,TRIVIAL+PROSE,8533,106,inline_math,PROSE,".
When "
269,TRIVIAL+PROSE,8534,107,inline_math,PROSE,", the roots are complex conjugates, "
269,TRIVIAL+PROSE,8535,108,inline_math,PROSE,", so "
269,TRIVIAL+PROSE,8536,109,inline_math,PROSE,. Their modulus is given by 
269,TRIVIAL+PROSE,8537,110,inline_math,PROSE,".
Similarly, for the second equation, "
269,TRIVIAL+PROSE,8558,131,inline_math,PROSE,"
The GBZ radius is:
"
269,TRIVIAL+PROSE,8458,31,inline_math,TRIVIAL,":
"
269,TRIVIAL+PROSE,8468,41,inline_math,TRIVIAL,", "
269,TRIVIAL+PROSE,8469,42,inline_math,TRIVIAL,", "
269,TRIVIAL+PROSE,8473,46,inline_math,TRIVIAL,".
"
269,TRIVIAL+PROSE,8490,63,inline_math,TRIVIAL,".
"
269,TRIVIAL+PROSE,8493,66,inline_math,TRIVIAL,k
269,TRIVIAL+PROSE,8494,67,inline_math,TRIVIAL,k
269,TRIVIAL+PROSE,8508,81,inline_math,TRIVIAL,E
269,TRIVIAL+PROSE,8567,140,inline_math,TRIVIAL,k
269,TRIVIAL+PROSE,8568,141,inline_math,TRIVIAL,-k
270,TRIVIAL+PROSE,8590,10,inline_math,PROSE,E(k)
270,TRIVIAL+PROSE,8592,12,inline_math,PROSE,"
Substitute "
270,TRIVIAL+PROSE,8593,13,inline_math,PROSE, and use the fact that 
270,TRIVIAL+PROSE,8596,16,inline_math,PROSE,"
Using Euler's formula, "
270,TRIVIAL+PROSE,8597,17,inline_math,PROSE, and 
270,TRIVIAL+PROSE,8600,20,inline_math,PROSE,"
Expanding and simplifying:
"
270,TRIVIAL+PROSE,8602,22,inline_math,PROSE,"
This simplifies to:
"
270,TRIVIAL+PROSE,8604,24,inline_math,PROSE,"
The dispersion relation "
270,TRIVIAL+PROSE,8605,25,inline_math,PROSE, can be found by solving for the eigenvalues of 
270,TRIVIAL+PROSE,8606,26,inline_math,PROSE,H(k)
270,TRIVIAL+PROSE,8607,27,inline_math,PROSE,E(k)
270,TRIVIAL+PROSE,8608,28,inline_math,PROSE,H(k)
270,TRIVIAL+PROSE,8610,30,inline_math,PROSE,"
Simplifying:
"
270,TRIVIAL+PROSE,8612,32,inline_math,PROSE,"
Further simplification yields:
"
270,TRIVIAL+PROSE,8616,36,inline_math,PROSE,E(k)
270,TRIVIAL+PROSE,8594,14,inline_math,TRIVIAL,":
"
270,TRIVIAL+PROSE,8598,18,inline_math,TRIVIAL,":
"
270,TRIVIAL+PROSE,8614,34,inline_math,TRIVIAL,g
270,TRIVIAL+PROSE,8617,37,inline_math,TRIVIAL,k
270,TRIVIAL+PROSE,8619,39,inline_math,TRIVIAL,t
270,TRIVIAL+PROSE,8621,41,inline_math,TRIVIAL,g
270,TRIVIAL+PROSE,8624,44,inline_math,TRIVIAL,g
270,TRIVIAL+PROSE,8635,55,inline_math,TRIVIAL,g
270,TRIVIAL+PROSE,8637,57,inline_math,TRIVIAL,g
271,TRIVIAL+PROSE,8673,34,inline_math,PROSE,E(k)
271,TRIVIAL+PROSE,8674,35,inline_math,PROSE,E(k)
271,TRIVIAL+PROSE,8677,38,inline_math,TRIVIAL,E
271,TRIVIAL+PROSE,8685,46,inline_math,TRIVIAL,E
271,TRIVIAL+PROSE,8686,47,inline_math,TRIVIAL,g
271,TRIVIAL+PROSE,8688,49,inline_math,TRIVIAL,k
271,TRIVIAL+PROSE,8696,57,inline_math,TRIVIAL,E
272,TRIVIAL+PROSE,8723,8,inline_math,PROSE,E(k)
272,TRIVIAL+PROSE,8725,10,inline_math,PROSE,"
Substitute "
272,TRIVIAL+PROSE,8726,11,inline_math,PROSE, and use the fact that 
272,TRIVIAL+PROSE,8729,14,inline_math,PROSE,"
Using Euler's formula, "
272,TRIVIAL+PROSE,8730,15,inline_math,PROSE, and 
272,TRIVIAL+PROSE,8733,18,inline_math,PROSE,"
Expanding and simplifying:
"
272,TRIVIAL+PROSE,8735,20,inline_math,PROSE,"
This simplifies to:
"
272,TRIVIAL+PROSE,8737,22,inline_math,PROSE,"
The dispersion relation "
272,TRIVIAL+PROSE,8738,23,inline_math,PROSE, is found by solving for the eigenvalues of 
272,TRIVIAL+PROSE,8743,28,inline_math,PROSE,H(k)
272,TRIVIAL+PROSE,8778,63,inline_math,PROSE,|g|
272,TRIVIAL+PROSE,8727,12,inline_math,TRIVIAL,":
"
272,TRIVIAL+PROSE,8731,16,inline_math,TRIVIAL,":
"
272,TRIVIAL+PROSE,8739,24,inline_math,TRIVIAL,":
"
272,TRIVIAL+PROSE,8741,26,inline_math,TRIVIAL,g
272,TRIVIAL+PROSE,8744,29,inline_math,TRIVIAL,k
272,TRIVIAL+PROSE,8745,30,inline_math,TRIVIAL,g
272,TRIVIAL+PROSE,8746,31,inline_math,TRIVIAL,g
272,TRIVIAL+PROSE,8748,33,inline_math,TRIVIAL,g
272,TRIVIAL+PROSE,8755,40,inline_math,TRIVIAL,g
272,TRIVIAL+PROSE,8773,58,inline_math,TRIVIAL,g
280,TRIVIAL+PROSE,9194,19,inline_math,PROSE,"
Using Zeta function regularization, "
280,TRIVIAL+PROSE,9195,20,inline_math,PROSE,". The resulting renormalized energy per unit area is:
"
280,TRIVIAL+PROSE,9197,22,inline_math,PROSE,"
The pressure is the negative derivative of the energy with respect to "
280,TRIVIAL+PROSE,9210,35,inline_math,PROSE,"
Convert to "
280,TRIVIAL+PROSE,9187,12,inline_math,TRIVIAL,d
280,TRIVIAL+PROSE,9188,13,inline_math,TRIVIAL,z
280,TRIVIAL+PROSE,9198,23,inline_math,TRIVIAL,":
"
280,TRIVIAL+PROSE,9211,36,inline_math,TRIVIAL,":
"
300,TRIVIAL+PROSE,9849,2,inline_math,PROSE,a_e
300,TRIVIAL+PROSE,9860,13,inline_math,PROSE,a_e
300,TRIVIAL+PROSE,9857,10,inline_math,TRIVIAL,g
300,TRIVIAL+PROSE,9858,11,inline_math,TRIVIAL,g
300,TRIVIAL+PROSE,9863,16,inline_math,TRIVIAL,g
301,TRIVIAL+PROSE,9882,17,inline_math,PROSE,"
The "
301,TRIVIAL+PROSE,9886,21,inline_math,PROSE,"
Since "
301,TRIVIAL+PROSE,9887,22,inline_math,PROSE," by charge renormalization, the anomalous magnetic moment "
301,TRIVIAL+PROSE,9888,23,inline_math,PROSE," is defined as:
"
301,TRIVIAL+PROSE,9899,34,inline_math,PROSE,"
To report "
301,TRIVIAL+PROSE,9913,48,inline_math,PROSE,a_e
301,TRIVIAL+PROSE,9919,54,inline_math,PROSE,a_e
301,TRIVIAL+PROSE,9880,15,inline_math,TRIVIAL,g
301,TRIVIAL+PROSE,9884,19,inline_math,TRIVIAL,"):
"
301,TRIVIAL+PROSE,9900,35,inline_math,TRIVIAL,":
"
301,TRIVIAL+PROSE,9902,37,inline_math,TRIVIAL,g
301,TRIVIAL+PROSE,9903,38,inline_math,TRIVIAL,g
301,TRIVIAL+PROSE,9915,50,inline_math,TRIVIAL,m
305,TRIVIAL+PROSE,9949,10,inline_math,PROSE,a_e
305,TRIVIAL+PROSE,9953,14,inline_math,PROSE,a_e
305,TRIVIAL+PROSE,9956,17,inline_math,PROSE,a_e
305,TRIVIAL+PROSE,9957,18,inline_math,PROSE,a_e
305,TRIVIAL+PROSE,9954,15,inline_math,TRIVIAL,g
305,TRIVIAL+PROSE,9955,16,inline_math,TRIVIAL,g
306,TRIVIAL+PROSE,9968,10,inline_math,PROSE,a_e
306,TRIVIAL+PROSE,9976,18,inline_math,PROSE,a_e
306,TRIVIAL+PROSE,9973,15,inline_math,TRIVIAL,g
307,TRIVIAL+PROSE,9984,7,inline_math,PROSE,a_e
307,TRIVIAL+PROSE,9986,9,inline_math,PROSE,a_e
307,TRIVIAL+PROSE,9988,11,inline_math,PROSE,a_e
307,TRIVIAL+PROSE,9996,19,inline_math,PROSE,a_e
307,TRIVIAL+PROSE,9993,16,inline_math,TRIVIAL,g
307,TRIVIAL+PROSE,9994,17,inline_math,TRIVIAL,g
307,TRIVIAL+PROSE,9995,18,inline_math,TRIVIAL,g
312,TRIVIAL+PROSE,10047,13,inline_math,PROSE,a_e
312,TRIVIAL+PROSE,10044,10,inline_math,TRIVIAL,g
312,TRIVIAL+PROSE,10045,11,inline_math,TRIVIAL,g
312,TRIVIAL+PROSE,10046,12,inline_math,TRIVIAL,g
313,TRIVIAL+PROSE,10057,10,inline_math,PROSE,a_e
313,TRIVIAL+PROSE,10060,13,inline_math,PROSE,a_e
313,TRIVIAL+PROSE,10066,19,inline_math,PROSE,a_e
313,TRIVIAL+PROSE,10067,20,inline_math,PROSE,a_e
313,TRIVIAL+PROSE,10058,11,inline_math,TRIVIAL,g
313,TRIVIAL+PROSE,10063,16,inline_math,TRIVIAL,g
313,TRIVIAL+PROSE,10064,17,inline_math,TRIVIAL,g
318,TRIVIAL+PROSE,10161,9,inline_math,PROSE,k_B
318,TRIVIAL+PROSE,10155,3,inline_math,TRIVIAL,T
318,TRIVIAL+PROSE,10158,6,inline_math,TRIVIAL,a
318,TRIVIAL+PROSE,10159,7,inline_math,TRIVIAL,c
318,TRIVIAL+PROSE,10163,11,inline_math,TRIVIAL,a
318,TRIVIAL+PROSE,10172,20,inline_math,TRIVIAL,a
318,TRIVIAL+PROSE,10174,22,inline_math,TRIVIAL,a
319,TRIVIAL+PROSE,10197,9,inline_math,PROSE,k_B
319,TRIVIAL+PROSE,10191,3,inline_math,TRIVIAL,T
319,TRIVIAL+PROSE,10194,6,inline_math,TRIVIAL,a
319,TRIVIAL+PROSE,10195,7,inline_math,TRIVIAL,c
319,TRIVIAL+PROSE,10199,11,inline_math,TRIVIAL,a
319,TRIVIAL+PROSE,10206,18,inline_math,TRIVIAL,a
319,TRIVIAL+PROSE,10208,20,inline_math,TRIVIAL,a
320,TRIVIAL+PROSE,10229,9,inline_math,PROSE,k_B
320,TRIVIAL+PROSE,10223,3,inline_math,TRIVIAL,T
320,TRIVIAL+PROSE,10226,6,inline_math,TRIVIAL,a
320,TRIVIAL+PROSE,10227,7,inline_math,TRIVIAL,c
320,TRIVIAL+PROSE,10231,11,inline_math,TRIVIAL,a
320,TRIVIAL+PROSE,10240,20,inline_math,TRIVIAL,a
320,TRIVIAL+PROSE,10242,22,inline_math,TRIVIAL,a
321,TRIVIAL+PROSE,10266,10,inline_math,PROSE,k_B
321,TRIVIAL+PROSE,10259,3,inline_math,TRIVIAL,T
321,TRIVIAL+PROSE,10262,6,inline_math,TRIVIAL,a
321,TRIVIAL+PROSE,10264,8,inline_math,TRIVIAL,c
321,TRIVIAL+PROSE,10272,16,inline_math,TRIVIAL,a
322,TRIVIAL+PROSE,10297,15,inline_math,PROSE,k_B
322,TRIVIAL+PROSE,10294,12,inline_math,TRIVIAL,a
322,TRIVIAL+PROSE,10296,14,inline_math,TRIVIAL,c
322,TRIVIAL+PROSE,10298,16,inline_math,TRIVIAL,T
322,TRIVIAL+PROSE,10305,23,inline_math,TRIVIAL,a
322,TRIVIAL+PROSE,10309,27,inline_math,TRIVIAL,a
326,TRIVIAL+PROSE,10366,11,inline_math,PROSE,k_B
326,TRIVIAL+PROSE,10363,8,inline_math,TRIVIAL,a
326,TRIVIAL+PROSE,10365,10,inline_math,TRIVIAL,c
326,TRIVIAL+PROSE,10367,12,inline_math,TRIVIAL,T
326,TRIVIAL+PROSE,10371,16,inline_math,TRIVIAL,a
326,TRIVIAL+PROSE,10372,17,inline_math,TRIVIAL,T
327,TRIVIAL+PROSE,10383,11,inline_math,PROSE,k_B
327,TRIVIAL+PROSE,10380,8,inline_math,TRIVIAL,a
327,TRIVIAL+PROSE,10382,10,inline_math,TRIVIAL,c
327,TRIVIAL+PROSE,10387,15,inline_math,TRIVIAL,a
327,TRIVIAL+PROSE,10388,16,inline_math,TRIVIAL,T
328,TRIVIAL+PROSE,10398,10,inline_math,PROSE,k_B
328,TRIVIAL+PROSE,10395,7,inline_math,TRIVIAL,a
328,TRIVIAL+PROSE,10397,9,inline_math,TRIVIAL,c
328,TRIVIAL+PROSE,10405,17,inline_math,TRIVIAL,T
332,TRIVIAL+PROSE,10583,8,inline_math,PROSE,T_U
332,TRIVIAL+PROSE,10587,12,inline_math,PROSE,k_B
332,TRIVIAL+PROSE,10588,13,inline_math,PROSE,T_U
332,TRIVIAL+PROSE,10585,10,inline_math,TRIVIAL,a
332,TRIVIAL+PROSE,10586,11,inline_math,TRIVIAL,c
332,TRIVIAL+PROSE,10595,20,inline_math,TRIVIAL,a
333,TRIVIAL+PROSE,10612,14,inline_math,PROSE,T_U
333,TRIVIAL+PROSE,10616,18,inline_math,PROSE,k_B
333,TRIVIAL+PROSE,10617,19,inline_math,PROSE,T_U
333,TRIVIAL+PROSE,10614,16,inline_math,TRIVIAL,a
333,TRIVIAL+PROSE,10615,17,inline_math,TRIVIAL,c
334,TRIVIAL+PROSE,10642,14,inline_math,PROSE,k_B
334,TRIVIAL+PROSE,10638,10,inline_math,TRIVIAL,T
334,TRIVIAL+PROSE,10640,12,inline_math,TRIVIAL,a
334,TRIVIAL+PROSE,10641,13,inline_math,TRIVIAL,c
334,TRIVIAL+PROSE,10643,15,inline_math,TRIVIAL,T
344,TRIVIAL+PROSE,10878,9,inline_math,PROSE,V(r)
344,TRIVIAL+PROSE,10880,11,inline_math,TRIVIAL,g
344,TRIVIAL+PROSE,10884,15,inline_math,TRIVIAL,r
344,TRIVIAL+PROSE,10898,29,inline_math,TRIVIAL,m
370,TRIVIAL+PROSE,11225,19,inline_math,PROSE,S_x
370,TRIVIAL+PROSE,11208,2,inline_math,TRIVIAL,U
370,TRIVIAL+PROSE,11211,5,inline_math,TRIVIAL,U
390,TRIVIAL+PROSE,11946,12,inline_math,PROSE,p_x
390,TRIVIAL+PROSE,11974,40,inline_math,PROSE,p_i
390,TRIVIAL+PROSE,11947,13,inline_math,TRIVIAL,x
390,TRIVIAL+PROSE,11949,15,inline_math,TRIVIAL,x
391,TRIVIAL+PROSE,12013,24,inline_math,PROSE,"
Using the quadratic formula "
391,TRIVIAL+PROSE,12016,27,inline_math,PROSE,"
The eigenvalues are:
"
391,TRIVIAL+PROSE,12025,36,inline_math,PROSE,"
Substituting the values:
"
391,TRIVIAL+PROSE,12005,16,inline_math,TRIVIAL,x
391,TRIVIAL+PROSE,12014,25,inline_math,TRIVIAL,":
"
411,TRIVIAL+ELIDED,13028,3,display_math,ELIDED,\[ F \approx 0.9333... \]
411,TRIVIAL+ELIDED,13036,11,inline_math,TRIVIAL,F
411,TRIVIAL+ELIDED,13038,13,inline_math,TRIVIAL,F
411,TRIVIAL+ELIDED,13040,15,inline_math,TRIVIAL,f
411,TRIVIAL+ELIDED,13041,16,inline_math,TRIVIAL,F
421,TRIVIAL+PROSE,13183,18,inline_math,PROSE,F > F_{classical}
421,TRIVIAL+PROSE,13175,10,inline_math,TRIVIAL,F
421,TRIVIAL+PROSE,13177,12,inline_math,TRIVIAL,F
421,TRIVIAL+PROSE,13181,16,inline_math,TRIVIAL,f
421,TRIVIAL+PROSE,13182,17,inline_math,TRIVIAL,f
421,TRIVIAL+PROSE,13184,19,inline_math,TRIVIAL,f
421,TRIVIAL+PROSE,13185,20,inline_math,TRIVIAL,f
437,TRIVIAL+PROSE,13532,23,inline_math,PROSE,T_B
437,TRIVIAL+PROSE,13539,30,inline_math,TRIVIAL,p
438,TRIVIAL+PROSE,13571,22,inline_math,PROSE,T_B
438,TRIVIAL+PROSE,13578,29,inline_math,TRIVIAL,p
453,TRIVIAL+PROSE,13917,14,inline_math,PROSE,"
Given:
"
453,TRIVIAL+PROSE,13913,10,inline_math,TRIVIAL,B
453,TRIVIAL+PROSE,13914,11,inline_math,TRIVIAL,r
453,TRIVIAL+PROSE,13925,22,inline_math,TRIVIAL,N
474,TRIVIAL+PROSE,14248,20,inline_math,PROSE,"
Given "
474,TRIVIAL+PROSE,14249,21,inline_math,PROSE,", we have "
474,TRIVIAL+PROSE,14250,22,inline_math,PROSE,". Substituting this into the formula:
"
474,TRIVIAL+PROSE,14259,31,inline_math,PROSE,"
The magnitude of the Berry phase is:
"
474,TRIVIAL+PROSE,14265,37,inline_math,PROSE,"
The magnitude of the phase for "
474,TRIVIAL+PROSE,14266,38,inline_math,PROSE," is:
"
474,TRIVIAL+PROSE,14268,40,inline_math,PROSE,"
Thus, the phase is proportional to the spin projection "
474,TRIVIAL+PROSE,14241,13,inline_math,TRIVIAL,z
474,TRIVIAL+PROSE,14252,24,inline_math,TRIVIAL,S
474,TRIVIAL+PROSE,14253,25,inline_math,TRIVIAL,m
474,TRIVIAL+PROSE,14257,29,inline_math,TRIVIAL,"):
"
474,TRIVIAL+PROSE,14270,42,inline_math,TRIVIAL,T
491,TRIVIAL+PROSE,14547,12,inline_math,PROSE,E_n
491,TRIVIAL+PROSE,14539,4,inline_math,TRIVIAL,k'
491,TRIVIAL+PROSE,14543,8,inline_math,TRIVIAL,E
491,TRIVIAL+PROSE,14560,25,inline_math,TRIVIAL,n
491,TRIVIAL+PROSE,14569,34,inline_math,TRIVIAL,n
492,TRIVIAL+PROSE,14589,13,inline_math,PROSE,E_n
492,TRIVIAL+PROSE,14585,9,inline_math,TRIVIAL,E
492,TRIVIAL+PROSE,14602,26,inline_math,TRIVIAL,n
492,TRIVIAL+PROSE,14612,36,inline_math,TRIVIAL,n
492,TRIVIAL+PROSE,14613,37,inline_math,TRIVIAL,n
493,TRIVIAL+PROSE,14631,13,inline_math,PROSE,E_n
493,TRIVIAL+PROSE,14627,9,inline_math,TRIVIAL,E
493,TRIVIAL+PROSE,14644,26,inline_math,TRIVIAL,n
493,TRIVIAL+PROSE,14654,36,inline_math,TRIVIAL,n
494,TRIVIAL+PROSE,14668,8,inline_math,PROSE,x > L
494,TRIVIAL+PROSE,14737,77,inline_math,PROSE,E_n
494,TRIVIAL+PROSE,14663,3,inline_math,TRIVIAL,L
494,TRIVIAL+PROSE,14685,25,inline_math,TRIVIAL,B
494,TRIVIAL+PROSE,14708,48,inline_math,TRIVIAL,n
494,TRIVIAL+PROSE,14715,55,inline_math,TRIVIAL,n
494,TRIVIAL+PROSE,14729,69,inline_math,TRIVIAL,n
494,TRIVIAL+PROSE,14735,75,inline_math,TRIVIAL,n
495,TRIVIAL+PROSE,14749,12,inline_math,PROSE,x > L
495,TRIVIAL+PROSE,14757,20,inline_math,TRIVIAL,A
495,TRIVIAL+PROSE,14758,21,inline_math,TRIVIAL,B
495,TRIVIAL+PROSE,14759,22,inline_math,TRIVIAL,T
495,TRIVIAL+PROSE,14762,25,inline_math,TRIVIAL,A
495,TRIVIAL+PROSE,14763,26,inline_math,TRIVIAL,B
495,TRIVIAL+PROSE,14767,30,inline_math,TRIVIAL,R
495,TRIVIAL+PROSE,14793,56,inline_math,TRIVIAL,n
499,TRIVIAL+PROSE,14964,124,inline_math,PROSE,E_n
499,TRIVIAL+PROSE,14939,99,inline_math,TRIVIAL,B
499,TRIVIAL+PROSE,14940,100,inline_math,TRIVIAL,n
499,TRIVIAL+PROSE,14941,101,inline_math,TRIVIAL,k
499,TRIVIAL+PROSE,14945,105,inline_math,TRIVIAL,n
499,TRIVIAL+PROSE,14947,107,inline_math,TRIVIAL,m
499,TRIVIAL+PROSE,14948,108,inline_math,TRIVIAL,L
499,TRIVIAL+PROSE,14950,110,inline_math,TRIVIAL,n
500,TRIVIAL+PROSE,15114,150,inline_math,PROSE,E_n
500,TRIVIAL+PROSE,15107,143,inline_math,TRIVIAL,n
500,TRIVIAL+PROSE,15109,145,inline_math,TRIVIAL,E
500,TRIVIAL+PROSE,15110,146,inline_math,TRIVIAL,n
500,TRIVIAL+PROSE,15111,147,inline_math,TRIVIAL,n
500,TRIVIAL+PROSE,15115,151,inline_math,TRIVIAL,n
500,TRIVIAL+PROSE,15116,152,inline_math,TRIVIAL,n
500,TRIVIAL+PROSE,15118,154,inline_math,TRIVIAL,n
500,TRIVIAL+PROSE,15119,155,inline_math,TRIVIAL,n
500,TRIVIAL+PROSE,15121,157,inline_math,TRIVIAL,n
500,TRIVIAL+PROSE,15122,158,inline_math,TRIVIAL,n
500,TRIVIAL+PROSE,15124,160,inline_math,TRIVIAL,n
500,TRIVIAL+PROSE,15125,161,inline_math,TRIVIAL,n
500,TRIVIAL+PROSE,15127,163,inline_math,TRIVIAL,n
500,TRIVIAL+PROSE,15128,164,inline_math,TRIVIAL,n
500,TRIVIAL+PROSE,15130,166,inline_math,TRIVIAL,n
500,TRIVIAL+PROSE,15131,167,inline_math,TRIVIAL,n
500,TRIVIAL+PROSE,15133,169,inline_math,TRIVIAL,n
500,TRIVIAL+PROSE,15134,170,inline_math,TRIVIAL,n
500,TRIVIAL+PROSE,15136,172,inline_math,TRIVIAL,n
500,TRIVIAL+PROSE,15137,173,inline_math,TRIVIAL,n
500,TRIVIAL+PROSE,15139,175,inline_math,TRIVIAL,n
500,TRIVIAL+PROSE,15140,176,inline_math,TRIVIAL,n
500,TRIVIAL+PROSE,15142,178,inline_math,TRIVIAL,n
500,TRIVIAL+PROSE,15143,179,inline_math,TRIVIAL,n
500,TRIVIAL+PROSE,15145,181,inline_math,TRIVIAL,n
500,TRIVIAL+PROSE,15146,182,inline_math,TRIVIAL,n
500,TRIVIAL+PROSE,15148,184,inline_math,TRIVIAL,n
500,TRIVIAL+PROSE,15149,185,inline_math,TRIVIAL,n
500,TRIVIAL+PROSE,15151,187,inline_math,TRIVIAL,n
500,TRIVIAL+PROSE,15152,188,inline_math,TRIVIAL,n
500,TRIVIAL+PROSE,15154,190,inline_math,TRIVIAL,n
500,TRIVIAL+PROSE,15155,191,inline_math,TRIVIAL,n
500,TRIVIAL+PROSE,15157,193,inline_math,TRIVIAL,n
500,TRIVIAL+PROSE,15158,194,inline_math,TRIVIAL,n
500,TRIVIAL+PROSE,15160,196,inline_math,TRIVIAL,n
500,TRIVIAL+PROSE,15161,197,inline_math,TRIVIAL,n
500,TRIVIAL+PROSE,15163,199,inline_math,TRIVIAL,n
500,TRIVIAL+PROSE,15164,200,inline_math,TRIVIAL,n
500,TRIVIAL+PROSE,15166,202,inline_math,TRIVIAL,n
500,TRIVIAL+PROSE,15167,203,inline_math,TRIVIAL,n
500,TRIVIAL+PROSE,15169,205,inline_math,TRIVIAL,n
500,TRIVIAL+PROSE,15170,206,inline_math,TRIVIAL,n
500,TRIVIAL+PROSE,15172,208,inline_math,TRIVIAL,n
500,TRIVIAL+PROSE,15173,209,inline_math,TRIVIAL,n
500,TRIVIAL+PROSE,15175,211,inline_math,TRIVIAL,n
500,TRIVIAL+PROSE,15176,212,inline_math,TRIVIAL,n
500,TRIVIAL+PROSE,15178,214,inline_math,TRIVIAL,n
500,TRIVIAL+PROSE,15179,215,inline_math,TRIVIAL,n
500,TRIVIAL+PROSE,15181,217,inline_math,TRIVIAL,n
500,TRIVIAL+PROSE,15182,218,inline_math,TRIVIAL,n
500,TRIVIAL+PROSE,15184,220,inline_math,TRIVIAL,n
500,TRIVIAL+PROSE,15185,221,inline_math,TRIVIAL,n
500,TRIVIAL+PROSE,15187,223,inline_math,TRIVIAL,n
500,TRIVIAL+PROSE,15188,224,inline_math,TRIVIAL,n
500,TRIVIAL+PROSE,15190,226,inline_math,TRIVIAL,n
500,TRIVIAL+PROSE,15191,227,inline_math,TRIVIAL,n
500,TRIVIAL+PROSE,15193,229,inline_math,TRIVIAL,n
500,TRIVIAL+PROSE,15194,230,inline_math,TRIVIAL,n
500,TRIVIAL+PROSE,15196,232,inline_math,TRIVIAL,n
500,TRIVIAL+PROSE,15197,233,inline_math,TRIVIAL,n
500,TRIVIAL+PROSE,15199,235,inline_math,TRIVIAL,n
500,TRIVIAL+PROSE,15200,236,inline_math,TRIVIAL,n
500,TRIVIAL+PROSE,15202,238,inline_math,TRIVIAL,n
500,TRIVIAL+PROSE,15203,239,inline_math,TRIVIAL,n
500,TRIVIAL+PROSE,15205,241,inline_math,TRIVIAL,n
500,TRIVIAL+PROSE,15206,242,inline_math,TRIVIAL,n
500,TRIVIAL+PROSE,15208,244,inline_math,TRIVIAL,n
500,TRIVIAL+PROSE,15209,245,inline_math,TRIVIAL,n
500,TRIVIAL+PROSE,15211,247,inline_math,TRIVIAL,n
500,TRIVIAL+PROSE,15212,248,inline_math,TRIVIAL,n
500,TRIVIAL+PROSE,15214,250,inline_math,TRIVIAL,n
500,TRIVIAL+PROSE,15215,251,inline_math,TRIVIAL,n
500,TRIVIAL+PROSE,15217,253,inline_math,TRIVIAL,n
500,TRIVIAL+PROSE,15218,254,inline_math,TRIVIAL,n
500,TRIVIAL+PROSE,15220,256,inline_math,TRIVIAL,n
500,TRIVIAL+PROSE,15221,257,inline_math,TRIVIAL,n
500,TRIVIAL+PROSE,15223,259,inline_math,TRIVIAL,n
500,TRIVIAL+PROSE,15224,260,inline_math,TRIVIAL,n
500,TRIVIAL+PROSE,15226,262,inline_math,TRIVIAL,n
500,TRIVIAL+PROSE,15227,263,inline_math,TRIVIAL,n
500,TRIVIAL+PROSE,15229,265,inline_math,TRIVIAL,n
500,TRIVIAL+PROSE,15230,266,inline_math,TRIVIAL,n
500,TRIVIAL+PROSE,15232,268,inline_math,TRIVIAL,n
500,TRIVIAL+PROSE,15233,269,inline_math,TRIVIAL,n
516,TRIVIAL+PROSE,15715,34,inline_math,PROSE,"
The dimensionless product "
516,TRIVIAL+PROSE,15716,35,inline_math,PROSE, for 
516,TRIVIAL+PROSE,15717,36,inline_math,PROSE," nm is:
"
516,TRIVIAL+PROSE,15720,39,inline_math,PROSE,"
Substituting the values in eV:
"
516,TRIVIAL+PROSE,15724,43,inline_math,PROSE,"
Calculating the value:
"
516,TRIVIAL+PROSE,15698,17,inline_math,TRIVIAL,T
516,TRIVIAL+PROSE,15734,53,inline_math,TRIVIAL,L
516,TRIVIAL+PROSE,15735,54,inline_math,TRIVIAL,L
537,TRIVIAL+PROSE,16354,15,inline_math,PROSE,L_{proper}
537,TRIVIAL+PROSE,16358,19,inline_math,PROSE,L_{proper}
537,TRIVIAL+PROSE,16352,13,inline_math,TRIVIAL,t
537,TRIVIAL+PROSE,16356,17,inline_math,TRIVIAL,v
580,TRIVIAL+PROSE,17291,21,inline_math,PROSE,"(t, x)"
580,TRIVIAL+PROSE,17295,25,inline_math,PROSE,"
Integrating with respect to lab time "
580,TRIVIAL+PROSE,17296,26,inline_math,PROSE, (starting from 
580,TRIVIAL+PROSE,17300,30,inline_math,PROSE,"
Solving for "
580,TRIVIAL+PROSE,17303,33,inline_math,PROSE,"
To find the relationship with proper time "
580,TRIVIAL+PROSE,17304,34,inline_math,PROSE,", we use "
580,TRIVIAL+PROSE,17307,37,inline_math,PROSE,"
Integrating:
"
580,TRIVIAL+PROSE,17312,42,inline_math,PROSE,"
Integrating "
580,TRIVIAL+PROSE,17317,47,inline_math,PROSE,"
Substituting "
580,TRIVIAL+PROSE,17332,62,inline_math,PROSE,"
Using "
580,TRIVIAL+PROSE,17337,67,inline_math,PROSE,"
Using "
580,TRIVIAL+PROSE,17345,75,inline_math,PROSE,"
Since "
580,TRIVIAL+PROSE,17346,76,inline_math,PROSE,", the student finds "
580,TRIVIAL+PROSE,17347,77,inline_math,PROSE,", which is "
580,TRIVIAL+PROSE,17349,79,inline_math,PROSE,". In relativity, constant proper acceleration does not lead to a linear increase in lab velocity. Instead, the velocity follows a hyperbolic tangent function "
580,TRIVIAL+PROSE,17350,80,inline_math,PROSE,. Because 
580,TRIVIAL+PROSE,17351,81,inline_math,PROSE, for all finite 
