run_name,run_id,scenario_id,model_name,deterministic_match_count,deterministic_mismatch_count,deterministic_not_found_count,deterministic_review_count,reference_text_hash,candidate_text_hash,bertscore_precision,bertscore_recall,bertscore_f1,bertscore_model,rescale_with_baseline
pre_structured_prompt_usable_full_v1,87,CM_TOP_001,Ministral 3 8B,3,0,0,0,c64dd6493520586cb6113e0bde7c42dacaf5d51998b1346abed4bc5dd4669612,ad64791af4a6e33891cfc13bc352048fcb87afb5c8ed429f641a4648ceac3f68,-0.3003275990486145,-0.14166660606861115,-0.2203419953584671,unknown,1
pre_structured_prompt_usable_full_v1,88,CM_TOP_001,Mistral NeMo 12B,0,3,0,0,c64dd6493520586cb6113e0bde7c42dacaf5d51998b1346abed4bc5dd4669612,4488694d5f2ac5ed3c0d4d7550f9ab3b30bead4bce17a3504436079b8c1915af,-0.2643516957759857,-0.054519183933734894,-0.15984781086444855,unknown,1
pre_structured_prompt_usable_full_v1,89,CM_TOP_001,Mistral NeMo 12B,0,3,0,0,c64dd6493520586cb6113e0bde7c42dacaf5d51998b1346abed4bc5dd4669612,f9f6b6bead61017f865873e15d89f357348c7be617402b8220066147c9ec1b55,-0.2596804201602936,-0.07884515821933746,-0.16907134652137756,unknown,1
pre_structured_prompt_usable_full_v1,90,CM_TOP_001,Mistral NeMo 12B,0,3,0,0,c64dd6493520586cb6113e0bde7c42dacaf5d51998b1346abed4bc5dd4669612,78d568eec584c0f63adc0bd8010b1571604638d7eea9c172f760246c57f25b21,-0.3028087913990021,-0.15113615989685059,-0.2261945903301239,unknown,1
pre_structured_prompt_usable_full_v1,91,CM_TOP_001,Mistral Small 3.2 24B Instruct,3,0,0,0,c64dd6493520586cb6113e0bde7c42dacaf5d51998b1346abed4bc5dd4669612,c7f0d9f7e6bc0115a431e2da657d99048f0d5c564c2b37ddf24af2b3e0e21a94,-0.3600139021873474,-0.20864997804164886,-0.28347039222717285,unknown,1
pre_structured_prompt_usable_full_v1,92,CM_TOP_001,NVIDIA Nemotron 3 Nano 30B-A3B,3,0,0,0,c64dd6493520586cb6113e0bde7c42dacaf5d51998b1346abed4bc5dd4669612,2e3c95ebb191a68f8d425c9d813e7c57268a5d56414488a70f7ad8d842b98876,-0.4023081362247467,-0.1268979012966156,-0.26659491658210754,unknown,1
pre_structured_prompt_usable_full_v1,95,COS_AGE_001,Gemma 3 12B IT,2,1,0,0,b644dc9d765602c3ad7096a8aa8f5bebf146df7f4708b1b8b00cef88b1dd3ed2,012ceca68872edf54e90c222c4896018f32db61b33c8e2c33fb81ca70e2d8b16,-0.27067282795906067,-0.1162111908197403,-0.1927550882101059,unknown,1
pre_structured_prompt_usable_full_v1,96,COS_AGE_001,Gemma 3 12B IT,1,2,0,0,b644dc9d765602c3ad7096a8aa8f5bebf146df7f4708b1b8b00cef88b1dd3ed2,44dc5ab53d2d35ce65ef4c952f6dc2bf0aa8ab1686198ad5bd4526554bdb1f75,-0.27067282795906067,-0.1162111908197403,-0.1927550882101059,unknown,1
pre_structured_prompt_usable_full_v1,97,COS_AGE_001,Gemma 3 27B IT,0,3,0,0,b644dc9d765602c3ad7096a8aa8f5bebf146df7f4708b1b8b00cef88b1dd3ed2,8d9d5c4a62664f33109b532ee0c434cea6b92a2763b8bbe963a9e9abc49d1e0a,-0.3502483069896698,-0.17907118797302246,-0.2641662061214447,unknown,1
pre_structured_prompt_usable_full_v1,98,COS_AGE_001,Gemma 4 31B IT,3,0,0,0,b644dc9d765602c3ad7096a8aa8f5bebf146df7f4708b1b8b00cef88b1dd3ed2,d3e877839f8346122abe06326421b5ad1de2475d888a343ed93fb0a16367e2bf,-0.22428005933761597,-0.07569488883018494,-0.14926673471927643,unknown,1
pre_structured_prompt_usable_full_v1,99,COS_AGE_001,Granite 4.1 8B,0,3,0,0,b644dc9d765602c3ad7096a8aa8f5bebf146df7f4708b1b8b00cef88b1dd3ed2,2c97f444175d9c15e3395f4e917b8cefcfb611001682b70e7cdd4fe09d5305ba,-0.40315890312194824,-0.21860624849796295,-0.31058618426322937,unknown,1
pre_structured_prompt_usable_full_v1,100,COS_AGE_001,Granite 4.1 8B,0,3,0,0,b644dc9d765602c3ad7096a8aa8f5bebf146df7f4708b1b8b00cef88b1dd3ed2,d19e3cd74c7ae6f6954da7b66ffed08a7be85543e72d2cfebb821e5f71628829,-0.40315890312194824,-0.21860624849796295,-0.31058618426322937,unknown,1
pre_structured_prompt_usable_full_v1,101,COS_AGE_001,Granite 4.1 8B,1,2,0,0,b644dc9d765602c3ad7096a8aa8f5bebf146df7f4708b1b8b00cef88b1dd3ed2,7c88ce6c04c945d1446678cbf4fa609250d061a09f44f2803e96e7072c933267,-0.4414193332195282,-0.24195736646652222,-0.34166479110717773,unknown,1
pre_structured_prompt_usable_full_v1,102,COS_AGE_001,Llama 3.1 8B Instruct,0,3,0,0,b644dc9d765602c3ad7096a8aa8f5bebf146df7f4708b1b8b00cef88b1dd3ed2,a541a00acd5578a13d1bb4d519bc130739dfc88ffe47d021c003155da720b8ab,-0.21087156236171722,-0.0927104502916336,-0.15064512193202972,unknown,1
pre_structured_prompt_usable_full_v1,103,COS_AGE_001,Llama 3.1 8B Instruct,2,1,0,0,b644dc9d765602c3ad7096a8aa8f5bebf146df7f4708b1b8b00cef88b1dd3ed2,03ae6b0aef7d220fcdc02d59c76b7aa0405ea7f278f331a0498899cc7a5eef09,-0.2462521195411682,-0.16834449768066406,-0.20565539598464966,unknown,1
pre_structured_prompt_usable_full_v1,104,COS_AGE_001,Llama 3.1 8B Instruct,2,1,0,0,b644dc9d765602c3ad7096a8aa8f5bebf146df7f4708b1b8b00cef88b1dd3ed2,2b97aed5959ee0f21188545374d3047ae30864c8aee3f76acddd8d33b4f66cdc,-0.132294699549675,-0.07511796802282333,-0.10208111256361008,unknown,1
pre_structured_prompt_usable_full_v1,105,COS_AGE_001,Ministral 3 8B,2,1,0,0,b644dc9d765602c3ad7096a8aa8f5bebf146df7f4708b1b8b00cef88b1dd3ed2,ba4d39c8de606963fd3eaed3d5185473b92445ba6ca3237de8f9c57c38c63ae8,-0.35999444127082825,-0.17986246943473816,-0.2695964276790619,unknown,1
pre_structured_prompt_usable_full_v1,106,COS_AGE_001,Ministral 3 8B,2,1,0,0,b644dc9d765602c3ad7096a8aa8f5bebf146df7f4708b1b8b00cef88b1dd3ed2,47b0b610294f74522b11cb203c8cc74f966019dd2e8c71b066733b6d41a3d384,-0.3518235683441162,-0.21523278951644897,-0.2824402153491974,unknown,1
pre_structured_prompt_usable_full_v1,107,COS_AGE_001,Ministral 3 8B,1,2,0,0,b644dc9d765602c3ad7096a8aa8f5bebf146df7f4708b1b8b00cef88b1dd3ed2,f2706d5ab98076e8cb506ff522c9a9fb21ae9658baba85077b1eed4170cb750b,-0.3858160078525543,-0.21656526625156403,-0.3006146550178528,unknown,1
pre_structured_prompt_usable_full_v1,108,COS_AGE_001,Mistral NeMo 12B,0,3,0,0,b644dc9d765602c3ad7096a8aa8f5bebf146df7f4708b1b8b00cef88b1dd3ed2,02781efb8e1937bc3f8f4c4fc0a8aae3fdd23900721f5b3e34cb4b75a31cc982,-0.25773975253105164,-0.08342978358268738,-0.17026998102664948,unknown,1
pre_structured_prompt_usable_full_v1,109,COS_AGE_001,Mistral NeMo 12B,0,3,0,0,b644dc9d765602c3ad7096a8aa8f5bebf146df7f4708b1b8b00cef88b1dd3ed2,330b6711a1f66bb5ae89093d452b56c549cc02aadea3c330ba2684251c268261,-0.24468642473220825,-0.0702100396156311,-0.1571538895368576,unknown,1
pre_structured_prompt_usable_full_v1,110,COS_AGE_001,Mistral NeMo 12B,0,3,0,0,b644dc9d765602c3ad7096a8aa8f5bebf146df7f4708b1b8b00cef88b1dd3ed2,02781efb8e1937bc3f8f4c4fc0a8aae3fdd23900721f5b3e34cb4b75a31cc982,-0.25773975253105164,-0.08342978358268738,-0.17026998102664948,unknown,1
pre_structured_prompt_usable_full_v1,111,COS_AGE_001,Mistral Small 3.2 24B Instruct,2,1,0,0,b644dc9d765602c3ad7096a8aa8f5bebf146df7f4708b1b8b00cef88b1dd3ed2,1fea14e280a274671c80e06ffa62a070d6bdf75eb146051862521f71cddc7972,-0.36822158098220825,-0.21006451547145844,-0.2883881628513336,unknown,1
pre_structured_prompt_usable_full_v1,112,COS_AGE_001,NVIDIA Nemotron 3 Nano 30B-A3B,0,0,3,0,b644dc9d765602c3ad7096a8aa8f5bebf146df7f4708b1b8b00cef88b1dd3ed2,c17c55a5be18ba75d031633f40ae223caf727eae9da4a738ce20bf7d62dab58b,-0.4561038017272949,-0.1463393121957779,-0.3042677640914917,unknown,1
pre_structured_prompt_usable_full_v1,115,COS_CMB_001,Gemma 3 12B IT,1,2,0,0,15fa951506f03a9eb5ed2c28484327b4435b62e9a96bdf4c0734021e007bd80b,88a4547c869f118061ef66f41bab59ee9cd93ded6ea7483e20830a865636750c,-0.22553232312202454,-0.0689394623041153,-0.14664626121520996,unknown,1
pre_structured_prompt_usable_full_v1,116,COS_CMB_001,Gemma 3 12B IT,0,3,0,0,15fa951506f03a9eb5ed2c28484327b4435b62e9a96bdf4c0734021e007bd80b,b063a59be0a9edddfc8d454a19149153426f3ef6e0826471b0c60b0d4216e0ef,-0.1752808690071106,-0.03715520724654198,-0.10540330410003662,unknown,1
pre_structured_prompt_usable_full_v1,117,COS_CMB_001,Gemma 3 12B IT,0,3,0,0,15fa951506f03a9eb5ed2c28484327b4435b62e9a96bdf4c0734021e007bd80b,44148dd8d3c4fab26b83640861764f761dbe0bf7f6aa28d4ad734c63d113d4c4,-0.20980748534202576,-0.034147489815950394,-0.12175046652555466,unknown,1
pre_structured_prompt_usable_full_v1,118,COS_CMB_001,Gemma 3 27B IT,2,1,0,0,15fa951506f03a9eb5ed2c28484327b4435b62e9a96bdf4c0734021e007bd80b,acca5df5754e7be2cc0967478dfdea805e68fca30f356d05c64cf6dc262b21db,-0.24202410876750946,-0.07585194706916809,-0.1584937870502472,unknown,1
pre_structured_prompt_usable_full_v1,119,COS_CMB_001,Gemma 4 31B IT,3,0,0,0,15fa951506f03a9eb5ed2c28484327b4435b62e9a96bdf4c0734021e007bd80b,5fc17f2bf68c4254acdfe8579c6b273ea6d73ef9c2298469ed8a7c0ed134d849,-0.2378530502319336,-0.04864594340324402,-0.1432516723871231,unknown,1
pre_structured_prompt_usable_full_v1,120,COS_CMB_001,Granite 4.1 8B,2,1,0,0,15fa951506f03a9eb5ed2c28484327b4435b62e9a96bdf4c0734021e007bd80b,5d41d9449da298c967c9ecf4a8a018672f4206fefcb08c1fca8a20a111885597,-0.3731822073459625,-0.03830127418041229,-0.2096930891275406,unknown,1
pre_structured_prompt_usable_full_v1,121,COS_CMB_001,Granite 4.1 8B,2,1,0,0,15fa951506f03a9eb5ed2c28484327b4435b62e9a96bdf4c0734021e007bd80b,be36e750963aa51b2a6fdd68cb8c621980dec6840f831a06eee35c325b7ad1c1,-0.3733976483345032,-0.0385923907160759,-0.209943488240242,unknown,1
pre_structured_prompt_usable_full_v1,122,COS_CMB_001,Granite 4.1 8B,2,1,0,0,15fa951506f03a9eb5ed2c28484327b4435b62e9a96bdf4c0734021e007bd80b,0da1d168eda90da11e9240955d6da435daf11db722610bdc8a4bf1bfe6fe387b,-0.3731822073459625,-0.03830127418041229,-0.2096930891275406,unknown,1
pre_structured_prompt_usable_full_v1,123,COS_CMB_001,Llama 3.1 8B Instruct,1,0,0,2,15fa951506f03a9eb5ed2c28484327b4435b62e9a96bdf4c0734021e007bd80b,6cd3f0d3b3258879b3ac98b34596a2cbc03258d9a118c645569d8ad19676a230,-0.18807561695575714,-0.06767631322145462,-0.12679290771484375,unknown,1
pre_structured_prompt_usable_full_v1,124,COS_CMB_001,Llama 3.1 8B Instruct,3,0,0,0,15fa951506f03a9eb5ed2c28484327b4435b62e9a96bdf4c0734021e007bd80b,fe35445fbabaca08ab024db5513cdfd1f451832275bd9f62dd63b4421980650e,-0.18527498841285706,-0.09287280589342117,-0.13766536116600037,unknown,1
pre_structured_prompt_usable_full_v1,125,COS_CMB_001,Llama 3.1 8B Instruct,3,0,0,0,15fa951506f03a9eb5ed2c28484327b4435b62e9a96bdf4c0734021e007bd80b,3d88dd161419098aaa62f053c5748d5feaf445d41d09688864082f5ccaa67833,-0.17248943448066711,-0.07993286103010178,-0.1248236820101738,unknown,1
pre_structured_prompt_usable_full_v1,126,COS_CMB_001,Ministral 3 8B,3,0,0,0,15fa951506f03a9eb5ed2c28484327b4435b62e9a96bdf4c0734021e007bd80b,67fd817a026a1c8356ab08a057099b7b059a293a139125d1ad7e07fbc7181bbb,-0.26781702041625977,-0.08245597779750824,-0.1750245988368988,unknown,1
pre_structured_prompt_usable_full_v1,127,COS_CMB_001,Ministral 3 8B,3,0,0,0,15fa951506f03a9eb5ed2c28484327b4435b62e9a96bdf4c0734021e007bd80b,e9925edc898a2a345aebb56b51b66cb443a874fe68a1cf1a73ce69d9f5ee3774,-0.26978278160095215,-0.08389068394899368,-0.17673249542713165,unknown,1
pre_structured_prompt_usable_full_v1,128,COS_CMB_001,Ministral 3 8B,3,0,0,0,15fa951506f03a9eb5ed2c28484327b4435b62e9a96bdf4c0734021e007bd80b,ef631ee90042a53e5ba9b7f7ab15eeb378159cfffb4d128ff95a8e23b31bfbdc,-0.2787708640098572,-0.061853304505348206,-0.17087000608444214,unknown,1
pre_structured_prompt_usable_full_v1,129,COS_CMB_001,Mistral NeMo 12B,0,3,0,0,15fa951506f03a9eb5ed2c28484327b4435b62e9a96bdf4c0734021e007bd80b,aec07eba8025f48588cc87d18a5d7a6a571779369be02281c2ed8253d722a007,-0.20292316377162933,-0.024182720109820366,-0.11339324712753296,unknown,1
pre_structured_prompt_usable_full_v1,130,COS_CMB_001,Mistral NeMo 12B,1,2,0,0,15fa951506f03a9eb5ed2c28484327b4435b62e9a96bdf4c0734021e007bd80b,6e3d7b6a975a0c0c0841d2bef253743d868d735d9a2039843ad40cd6cc9ec271,-0.23706065118312836,-0.05671616271138191,-0.1467161923646927,unknown,1
pre_structured_prompt_usable_full_v1,131,COS_CMB_001,Mistral NeMo 12B,1,2,0,0,15fa951506f03a9eb5ed2c28484327b4435b62e9a96bdf4c0734021e007bd80b,af07bf53df3e7c5ea64e3eff2af6c4797a6f135dad427f6786541b88458d625d,-0.2581571936607361,-0.0892312154173851,-0.17327891290187836,unknown,1
pre_structured_prompt_usable_full_v1,132,COS_CMB_001,Mistral Small 3.2 24B Instruct,3,0,0,0,15fa951506f03a9eb5ed2c28484327b4435b62e9a96bdf4c0734021e007bd80b,4036371c7e69e440c8200b65cd53c4e8bb1445b91c37a80da5d258e8d7c67952,-0.23653286695480347,-0.11302908509969711,-0.17366880178451538,unknown,1
pre_structured_prompt_usable_full_v1,133,COS_CMB_001,NVIDIA Nemotron 3 Nano 30B-A3B,3,0,0,0,15fa951506f03a9eb5ed2c28484327b4435b62e9a96bdf4c0734021e007bd80b,e90fbd46f8a8f8eaca2aea9e42f0029ac18cf0b6182a695b567107ebb0f37e46,-0.4227721691131592,-0.15097875893115997,-0.2887445092201233,unknown,1
pre_structured_prompt_usable_full_v1,136,COS_DESITTER_001,Gemma 3 12B IT,0,3,0,0,3db481ad89139692ca47b67d9c88b08f75f7097f8915aed0da7ab5fe09586b35,4330fd626cde70ea953f84cf5f1243c5467b3066bd29f0c761baeeaa1a24df59,-0.35236266255378723,-0.15964145958423615,-0.2559375464916229,unknown,1
pre_structured_prompt_usable_full_v1,137,COS_DESITTER_001,Gemma 3 12B IT,0,3,0,0,3db481ad89139692ca47b67d9c88b08f75f7097f8915aed0da7ab5fe09586b35,78aceeba73b610e3bc64c199f9f3934d0b1fbf7db33dfc42af41eb9b7a8667ef,-0.37845945358276367,-0.16363218426704407,-0.2714448869228363,unknown,1
pre_structured_prompt_usable_full_v1,138,COS_DESITTER_001,Gemma 3 12B IT,1,2,0,0,3db481ad89139692ca47b67d9c88b08f75f7097f8915aed0da7ab5fe09586b35,36a87cf02362a0e798193f8082da6ed5f7d25ca058cdcfcd0196e79674604166,-0.36076775193214417,-0.1519748419523239,-0.2566502094268799,unknown,1
pre_structured_prompt_usable_full_v1,139,COS_DESITTER_001,Gemma 3 27B IT,2,1,0,0,3db481ad89139692ca47b67d9c88b08f75f7097f8915aed0da7ab5fe09586b35,053062950dc3312e485959aff88e9dbb024fecdea7139a02c34eaaddc6d7ce1e,-0.4065878093242645,-0.1455603986978531,-0.27764391899108887,unknown,1
pre_structured_prompt_usable_full_v1,140,COS_DESITTER_001,Gemma 4 31B IT,3,0,0,0,3db481ad89139692ca47b67d9c88b08f75f7097f8915aed0da7ab5fe09586b35,0df9ff7a90c3cab908a3933613706b50c82875286c15ab1803d5aa1b67ac4f5b,-0.42304879426956177,-0.21384724974632263,-0.31866616010665894,unknown,1
pre_structured_prompt_usable_full_v1,141,COS_DESITTER_001,Granite 4.1 8B,2,1,0,0,3db481ad89139692ca47b67d9c88b08f75f7097f8915aed0da7ab5fe09586b35,f303dff9ae5641700c67b7db30019d9dbd2198693b73667035ddc5e508faa09e,-0.5769303441047668,-0.2276485115289688,-0.4067196846008301,unknown,1
pre_structured_prompt_usable_full_v1,142,COS_DESITTER_001,Granite 4.1 8B,2,1,0,0,3db481ad89139692ca47b67d9c88b08f75f7097f8915aed0da7ab5fe09586b35,b53b57e6f5c8adefe1f51e25b212c47b84bc17a5083e25e66e5d2227e2490a79,-0.5769303441047668,-0.2276485115289688,-0.4067196846008301,unknown,1
pre_structured_prompt_usable_full_v1,143,COS_DESITTER_001,Granite 4.1 8B,3,0,0,0,3db481ad89139692ca47b67d9c88b08f75f7097f8915aed0da7ab5fe09586b35,3f5cbc7451ae7e6af3883e9e0b92167573848081ce5bb09a42d7c33a8f1581d1,-0.556140124797821,-0.2151196002960205,-0.3897498846054077,unknown,1
pre_structured_prompt_usable_full_v1,144,COS_DESITTER_001,Llama 3.1 8B Instruct,0,0,3,0,3db481ad89139692ca47b67d9c88b08f75f7097f8915aed0da7ab5fe09586b35,90eac10930229bbb87048a298d45955a76115a33f5ff4097330901c926b28177,-0.34542036056518555,-0.19245471060276031,-0.2681237459182739,unknown,1
pre_structured_prompt_usable_full_v1,145,COS_DESITTER_001,Llama 3.1 8B Instruct,0,3,0,0,3db481ad89139692ca47b67d9c88b08f75f7097f8915aed0da7ab5fe09586b35,dec3aaa54f970dc3d8bab82dbde32a4dd1e9f2697546425869121fbb3d1101f6,-0.3999624252319336,-0.21068954467773438,-0.30513158440589905,unknown,1
pre_structured_prompt_usable_full_v1,146,COS_DESITTER_001,Llama 3.1 8B Instruct,1,2,0,0,3db481ad89139692ca47b67d9c88b08f75f7097f8915aed0da7ab5fe09586b35,a4923c834e754222cf1d751f2ed7ec5e71b210828a97e0f802c0f13f8d418ffe,-0.3382760286331177,-0.1720232367515564,-0.25457999110221863,unknown,1
pre_structured_prompt_usable_full_v1,147,COS_DESITTER_001,Ministral 3 8B,1,2,0,0,3db481ad89139692ca47b67d9c88b08f75f7097f8915aed0da7ab5fe09586b35,a0f79f68fdd302d0b3d66400dbcf41450ac39dec0473594e1e3abe58027617e0,-0.40905484557151794,-0.1684594601392746,-0.28976690769195557,unknown,1
pre_structured_prompt_usable_full_v1,148,COS_DESITTER_001,Ministral 3 8B,1,2,0,0,3db481ad89139692ca47b67d9c88b08f75f7097f8915aed0da7ab5fe09586b35,303231b5a945af1c532473f57718b04a7e6c3d8f3585d1fccf8b685ae051410b,-0.4917192757129669,-0.24861906468868256,-0.371167927980423,unknown,1
pre_structured_prompt_usable_full_v1,149,COS_DESITTER_001,Ministral 3 8B,0,3,0,0,3db481ad89139692ca47b67d9c88b08f75f7097f8915aed0da7ab5fe09586b35,6735280abea2b2843c545515fb0a2b240d49c1a63621f81e36a7782acb604cfa,-0.4862821400165558,-0.23841235041618347,-0.3634810149669647,unknown,1
pre_structured_prompt_usable_full_v1,150,COS_DESITTER_001,Mistral NeMo 12B,0,3,0,0,3db481ad89139692ca47b67d9c88b08f75f7097f8915aed0da7ab5fe09586b35,0a47cacbb5d4ccb9b8bdf56140cadacfbcb2fe77679e285442945bbea9bfce09,-0.3746849298477173,-0.10304698348045349,-0.24076782166957855,unknown,1
pre_structured_prompt_usable_full_v1,151,COS_DESITTER_001,Mistral NeMo 12B,1,2,0,0,3db481ad89139692ca47b67d9c88b08f75f7097f8915aed0da7ab5fe09586b35,c65e168109569f4b2ef08c6edfdabbf213a59862fbe1930c28b34e6c1ecb907c,-0.29679223895072937,-0.060955196619033813,-0.17987139523029327,unknown,1
pre_structured_prompt_usable_full_v1,152,COS_DESITTER_001,Mistral NeMo 12B,0,3,0,0,3db481ad89139692ca47b67d9c88b08f75f7097f8915aed0da7ab5fe09586b35,70551046ca3ae8714527867f2d15abcddd0755056c29e5a2691edb7b49e0907c,-0.4002079367637634,-0.0856359601020813,-0.24615848064422607,unknown,1
pre_structured_prompt_usable_full_v1,153,COS_DESITTER_001,Mistral Small 3.2 24B Instruct,0,3,0,0,3db481ad89139692ca47b67d9c88b08f75f7097f8915aed0da7ab5fe09586b35,8d6bbc02afe67be0ec824580b8099f900c4eb0b02af286edfb4bf226b2d14151,-0.41104361414909363,-0.23789095878601074,-0.32393357157707214,unknown,1
pre_structured_prompt_usable_full_v1,154,COS_DESITTER_001,NVIDIA Nemotron 3 Nano 30B-A3B,3,0,0,0,3db481ad89139692ca47b67d9c88b08f75f7097f8915aed0da7ab5fe09586b35,0b242e43b614ec689621311e3b14b857c8ae63689695d8815d064f427caf4fa1,-0.37260985374450684,-0.28059646487236023,-0.32490336894989014,unknown,1
pre_structured_prompt_usable_full_v1,157,COS_DL_001,Gemma 3 12B IT,4,0,0,0,3f1318335bdee4c7f103cd7569c6c8e00e29c93a9d70abaabb8cd60d7b54fb79,e28b18345f3af722552f33a56f9fa9e4d67d02f9677ac80bbcabd67dbba24862,-0.24957028031349182,-0.05584387853741646,-0.15278810262680054,unknown,1
pre_structured_prompt_usable_full_v1,158,COS_DL_001,Gemma 3 12B IT,4,0,0,0,3f1318335bdee4c7f103cd7569c6c8e00e29c93a9d70abaabb8cd60d7b54fb79,b8d0912f39b04d08a11756e8d70d268e1d616f8209794c937abb8cd3f15e85a2,-0.24957028031349182,-0.05584387853741646,-0.15278810262680054,unknown,1
pre_structured_prompt_usable_full_v1,159,COS_DL_001,Gemma 3 12B IT,4,0,0,0,3f1318335bdee4c7f103cd7569c6c8e00e29c93a9d70abaabb8cd60d7b54fb79,2c505f845d470312e234b924ffd4d21a34803046f5b2acd5fba187f27c8892a4,-0.24957028031349182,-0.05584387853741646,-0.15278810262680054,unknown,1
pre_structured_prompt_usable_full_v1,160,COS_DL_001,Gemma 3 27B IT,1,3,0,0,3f1318335bdee4c7f103cd7569c6c8e00e29c93a9d70abaabb8cd60d7b54fb79,d8429a0c2c94de972f64b8a4c6f934ebb1c7d6ce148fec8b8bef55bd57284040,-0.3042602241039276,-0.13512341678142548,-0.21921999752521515,unknown,1
pre_structured_prompt_usable_full_v1,161,COS_DL_001,Gemma 4 31B IT,4,0,0,0,3f1318335bdee4c7f103cd7569c6c8e00e29c93a9d70abaabb8cd60d7b54fb79,87c53e946dc86c4444c7935165d5a1a296a328244d365d280f5a04dd7898c454,-0.12562617659568787,0.013650576584041119,-0.05526101961731911,unknown,1
pre_structured_prompt_usable_full_v1,162,COS_DL_001,Granite 4.1 8B,4,0,0,0,3f1318335bdee4c7f103cd7569c6c8e00e29c93a9d70abaabb8cd60d7b54fb79,78fcaccb7f3cbb01dc720670ad81e7402e62b58deea9f9a8270e370a14d6acd4,-0.3277042508125305,-0.01994510181248188,-0.17687515914440155,unknown,1
pre_structured_prompt_usable_full_v1,163,COS_DL_001,Granite 4.1 8B,4,0,0,0,3f1318335bdee4c7f103cd7569c6c8e00e29c93a9d70abaabb8cd60d7b54fb79,7e1d33863f3e1b07df8c996b95231ab5b725cc1b20b2e4f237d34914fef3d09d,-0.3287704288959503,-0.016413871198892593,-0.1757923662662506,unknown,1
pre_structured_prompt_usable_full_v1,164,COS_DL_001,Llama 3.1 8B Instruct,2,2,0,0,3f1318335bdee4c7f103cd7569c6c8e00e29c93a9d70abaabb8cd60d7b54fb79,eec71eae407c1b641094820950b56dc9edd7eff68bb2954ec3f93e3d6ac3d509,-0.23406900465488434,-0.08782657235860825,-0.16017590463161469,unknown,1
pre_structured_prompt_usable_full_v1,165,COS_DL_001,Llama 3.1 8B Instruct,2,2,0,0,3f1318335bdee4c7f103cd7569c6c8e00e29c93a9d70abaabb8cd60d7b54fb79,1e7bf2dd4d178fcdf9a8ad114508150c4364516b7ec5a708e3b9feb54d953055,-0.23406900465488434,-0.08782657235860825,-0.16017590463161469,unknown,1
pre_structured_prompt_usable_full_v1,166,COS_DL_001,Llama 3.1 8B Instruct,4,0,0,0,3f1318335bdee4c7f103cd7569c6c8e00e29c93a9d70abaabb8cd60d7b54fb79,770dab877cd61d42b89412e5f93dec43a4aede203bacb363d213443120999f02,-0.2189168632030487,-0.11853727698326111,-0.16735321283340454,unknown,1
pre_structured_prompt_usable_full_v1,167,COS_DL_001,Ministral 3 8B,4,0,0,0,3f1318335bdee4c7f103cd7569c6c8e00e29c93a9d70abaabb8cd60d7b54fb79,9557417490457e537643c580bf9ba5053d72b153c2653e122fb3e3b8de784299,-0.2548418641090393,-0.09374332427978516,-0.1737412065267563,unknown,1
pre_structured_prompt_usable_full_v1,168,COS_DL_001,Ministral 3 8B,4,0,0,0,3f1318335bdee4c7f103cd7569c6c8e00e29c93a9d70abaabb8cd60d7b54fb79,1fd664204796c0926a3fd4b8902294cee47913734a5f1a008b3ff25bce36fa76,-0.23987118899822235,-0.08514676243066788,-0.1618686020374298,unknown,1
pre_structured_prompt_usable_full_v1,169,COS_DL_001,Ministral 3 8B,4,0,0,0,3f1318335bdee4c7f103cd7569c6c8e00e29c93a9d70abaabb8cd60d7b54fb79,76f455f5ec120da41956cae32a14c255dd63eac264d05359581807906fa44641,-0.2653595209121704,-0.10741759836673737,-0.18576814234256744,unknown,1
pre_structured_prompt_usable_full_v1,170,COS_DL_001,Mistral NeMo 12B,1,3,0,0,3f1318335bdee4c7f103cd7569c6c8e00e29c93a9d70abaabb8cd60d7b54fb79,f4718665af796aa3356b81f049beabd3bf9f279f2ac66090720966a87450af4f,-0.08678135275840759,0.058048997074365616,-0.01377861388027668,unknown,1
pre_structured_prompt_usable_full_v1,171,COS_DL_001,Mistral NeMo 12B,2,2,0,0,3f1318335bdee4c7f103cd7569c6c8e00e29c93a9d70abaabb8cd60d7b54fb79,2cb96817ee25129c6176c5501b7a12325d3bd5b8b43b9994aeba0e6b72ca834e,-0.15900558233261108,0.05626446008682251,-0.05202534794807434,unknown,1
pre_structured_prompt_usable_full_v1,172,COS_DL_001,Mistral NeMo 12B,2,2,0,0,3f1318335bdee4c7f103cd7569c6c8e00e29c93a9d70abaabb8cd60d7b54fb79,2521d5c0ce5db4b1f2324ca82845ed7388fa5bcffc1c511129e0183064bf41d6,-0.2905542254447937,-0.044969331473112106,-0.16901589930057526,unknown,1
pre_structured_prompt_usable_full_v1,173,COS_DL_001,Mistral Small 3.2 24B Instruct,4,0,0,0,3f1318335bdee4c7f103cd7569c6c8e00e29c93a9d70abaabb8cd60d7b54fb79,13bc7afb25da2b551f5d6cb9d42c997850c158c31feb8dc36f3cc611540cd6c9,-0.31133025884628296,-0.07865697890520096,-0.1958964765071869,unknown,1
