row_key,source_run_id,batch,scenario_id,category,model_name,deterministic_grade,deterministic_pass_binary,extraction_status,helper_status,error_tags,failed_fields,candidate_reasoning_text_sha256,reference_reasoning_text_sha256,candidate_reasoning_text_length_chars,reference_reasoning_text_length_chars,informativeness_chain,informativeness_step,reasoning_alignment,repetition_step,semantic_coverage_chain,semantic_coverage_step,roscoe_available_mean,selected_roscoe_metric_name,selected_roscoe_score,roscoe_scoring_status,roscoe_error_if_any,bertscore_reasoning_only_v2_f1,rouge_l_f1,chrf_score,candidate_reference_length_ratio
V2|QFT_G2_001|Gemma 3 27B IT|25529e5b-327b-4589-a52a-93f73ca80330,25529e5b-327b-4589-a52a-93f73ca80330,V2,QFT_G2_001,Quantum Field Theory,Gemma 3 27B IT,PASS,1,OK,OK,,,3e52860555d36a4a696ed66239e6830f13a8aae8e39e99cc68e2dc538658ec84,8e172b8d9d22f962a2d417108599e253f87539378785b6398f913b7bb0ad2450,699,547,0.9749988317489624,0.9378630518913269,0.9353363513946533,0.01152193546295166,0.9749988317489624,0.9353363513946533,0.9517066836357116,reasoning_alignment,0.9353363513946533,scored,,0.4919818043708801,0.7358024691358024,0.7743562736644402,1.2321755027422303
V4|COS_DESITTER_001|Granite 4.1 8B|26ede9fe-ceec-41da-b26e-b510f3260cff,26ede9fe-ceec-41da-b26e-b510f3260cff,V4,COS_DESITTER_001,Cosmology,Granite 4.1 8B,FAIL,0,OK,OK,efolds_to_gh:MISMATCH,efolds_to_gh,3f6a265a62b6dc868b23bbab7b1ffdadf99f328b4fb090211520074e03ae40c2,3db481ad89139692ca47b67d9c88b08f75f7097f8915aed0da7ab5fe09586b35,2290,632,0.8718522787094116,0.8530780673027039,0.8279292583465576,0.020745694637298584,0.8718522787094116,0.8279292583465576,0.8505282282829285,reasoning_alignment,0.8279292583465576,scored,,-0.29742735624313354,0.28404669260700394,0.439708460964338,3.5838607594936707
V3|QM_TUNNEL_001|Gemma 4 31B IT|2742e121-11c7-40dc-a1f9-f3aad05e93ab,2742e121-11c7-40dc-a1f9-f3aad05e93ab,V3,QM_TUNNEL_001,Quantum Mechanics,Gemma 4 31B IT,PASS,1,OK,OK,,,85ee9c8928cbf7194b47b115892163320a3c30f326fed297c465a75be873dc25,5ea02669397931d58ba7a15b83c82945fd31aa6fecc41b476bb5111ab1b24804,636,665,0.9844224452972412,0.9585510492324829,0.9534062743186951,0.01384076476097107,0.9844224452972412,0.9534062743186951,0.9668416976928711,reasoning_alignment,0.9534062743186951,scored,,0.8244986534118652,0.9041095890410958,0.8689184654788977,0.9187969924812031
V4|CM_KAPITZA_001|Granite 4.1 8B|297bb41a-5909-4b26-9936-dd1af5211f9c,297bb41a-5909-4b26-9936-dd1af5211f9c,V4,CM_KAPITZA_001,Classical Mechanics,Granite 4.1 8B,FAIL,0,OK,OK,f_min_hz:MISMATCH;omega_min_rad_s:MISMATCH,f_min_hz;omega_min_rad_s,00efd03ebd00e457bc42419b523962daa2e3bf9d8fa3cab5585be6578977e286,a200fd349b6bc1900708a9a052e06d03601de4c205932c4e5716ac3574acabb0,1380,483,0.9206839799880981,0.8582214713096619,0.8474037051200867,0.025290310382843018,0.9206839799880981,0.8474037051200867,0.8788793683052063,reasoning_alignment,0.8474037051200867,scored,,-0.06008379906415939,0.35419847328244275,0.45159877007128396,2.8053830227743273
V5|COS_AGE_001|Gemma 4 31B IT|2c993c72-2e8e-41bc-a7d5-788e67e106ce,2c993c72-2e8e-41bc-a7d5-788e67e106ce,V5,COS_AGE_001,Cosmology,Gemma 4 31B IT,PASS,1,OK,OK,,,2bd6d8e4df4c16b2ee87c4ef95ea032fbedce3887c851a8ebf63cdc5277e35ca,b644dc9d765602c3ad7096a8aa8f5bebf146df7f4708b1b8b00cef88b1dd3ed2,685,659,0.9979910850524902,0.991364598274231,0.9844070076942444,0.016826391220092773,0.9979910850524902,0.9844070076942444,0.99123215675354,reasoning_alignment,0.9844070076942444,scored,,0.9354469180107117,0.9688888888888889,0.9836550850644384,1.0015174506828528
V2|COS_CMB_001|Mistral Small 3.2 24B Instruct|2d1f22bc-291c-4722-88c7-cc1fed3ce53d,2d1f22bc-291c-4722-88c7-cc1fed3ce53d,V2,COS_CMB_001,Cosmology,Mistral Small 3.2 24B Instruct,FAIL,0,OK,OK,log10_energy_ratio:MISMATCH;log10_number_ratio:MISMATCH,log10_energy_ratio;log10_number_ratio,a28b373fd917f879d91b80a8e0a02d5e13dd2d51c09e236baaaa95d7aa605061,15fa951506f03a9eb5ed2c28484327b4435b62e9a96bdf4c0734021e007bd80b,581,566,0.9967510104179382,0.9426140785217285,0.9355762004852295,0.03336825966835022,0.9967510104179382,0.9355762004852295,0.9614537000656128,reasoning_alignment,0.9355762004852295,scored,,0.8797218799591064,0.924731182795699,0.9349585487227068,0.9840989399293286
V4|GR_PERI_001|Llama 3.1 8B Instruct|3048c6ec-b6eb-429b-9e91-09317a088462,3048c6ec-b6eb-429b-9e91-09317a088462,V4,GR_PERI_001,General Relativity,Llama 3.1 8B Instruct,FAIL,0,OK,OK,advance_arcsec_century:MISMATCH;advance_arcsec_orbit:MISMATCH,advance_arcsec_century;advance_arcsec_orbit,cabef17469ab9691dd07ff07de1ee43bd759816367f109012b1f2e65f9db02ae,15be7e876c95d7d371f00d61e6bbdc84c0699e10373e9332d5d42c3f6d992eac,900,695,0.9569559097290039,0.8391247987747192,0.8566043972969055,0.05812743306159973,0.9569559097290039,0.8566043972969055,0.8932490825653077,reasoning_alignment,0.8566043972969055,scored,,0.36689043045043945,0.5561497326203209,0.6332950761244264,1.5381294964028778
V2|QI_TELEPORT_001|Gemma 3 12B IT|30ac6932-dc57-4cf3-bf98-468533408eb0,30ac6932-dc57-4cf3-bf98-468533408eb0,V2,QI_TELEPORT_001,Quantum Information Theory,Gemma 3 12B IT,PASS,1,OK,OK,,,a402f7d0bbdebbaa7087dc12d7150c6f5edab140668a7f693dccb953d5b83610,861afe4ca2c51dac27828132c6579a0d6f41bf339550e3455ca2d00c543f9883,619,603,0.9979943037033081,0.9749990701675415,0.9661747217178345,0.025468528270721436,0.9979943037033081,0.9661747217178345,0.9806674242019653,reasoning_alignment,0.9661747217178345,scored,,0.8961488604545593,0.9510869565217392,0.9721327776313051,0.9850746268656716
V3|GR_GPS_001|Ministral 3 8B|30e59015-74c8-4d8c-abe8-a916e9150032,30e59015-74c8-4d8c-abe8-a916e9150032,V3,GR_GPS_001,General Relativity,Ministral 3 8B,FAIL,0,OK,OK,grav_shift_us_day:MISMATCH;net_shift_us_day:MISMATCH;velocity_shift_us_day:MISMATCH,grav_shift_us_day;net_shift_us_day;velocity_shift_us_day,fdf5e23841a78424e0690792c30527b1db0cf53934c177d57c0dde63e5c2a52e,be919e39678e1d48f5e1dcd3fa5cc25da444eeae0fc1362c201faea41776a1da,720,1342,0.9427404403686523,0.900313675403595,0.9166766405105591,0.0,0.9427404403686523,0.9166766405105591,0.9238295674324035,reasoning_alignment,0.9166766405105591,scored,,0.3455626368522644,0.5924764890282131,0.44105825605195503,0.5178837555886736
V4|QI_HOLEVO_001|Ministral 3 8B|332b6344-a602-4bd9-be3f-788d8b061d0b,332b6344-a602-4bd9-be3f-788d8b061d0b,V4,QI_HOLEVO_001,Quantum Information Theory,Ministral 3 8B,FAIL,0,OK,OK,avg_state_purity:MISMATCH;eigenvalue_large:MISMATCH;holevo_chi_bits:UNPARSEABLE:parse-fail:TokenError,avg_state_purity;eigenvalue_large;holevo_chi_bits,c371fa7b6a85a191807efe207f598d3a83c83f030189b5ddd8b29a950b8bad43,5094be1998cfb19e5802ba269dee437b92514e87bfe9462884a58c1d7d6e597e,799,726,0.9468950629234314,0.9028242826461792,0.8987354040145874,0.028938710689544678,0.9468950629234314,0.8987354040145874,0.9188170433044434,reasoning_alignment,0.8987354040145874,scored,,0.36828577518463135,0.5549549549549551,0.5994853950000391,1.0661157024793388
V2|COS_CMB_001|Granite 4.1 8B|33b7ba26-8ce1-4c4c-aadf-b13a0800ceed,33b7ba26-8ce1-4c4c-aadf-b13a0800ceed,V2,COS_CMB_001,Cosmology,Granite 4.1 8B,PASS,1,OK,OK,,,a5675173d68d2699dc1fd502d064dbfe970735c27dd873ed5f3801ffe73ff621,15fa951506f03a9eb5ed2c28484327b4435b62e9a96bdf4c0734021e007bd80b,1561,566,0.945253849029541,0.8902943134307861,0.8635616302490234,0.025290310382843018,0.945253849029541,0.8635616302490234,0.901585054397583,reasoning_alignment,0.8635616302490234,scored,,-0.07554593682289124,0.4016506189821183,0.5012381027805652,2.7137809187279154
V3|COS_DL_001|Granite 4.1 8B|34cd051f-7d65-45c5-8ebf-a814fb4f5ed9,34cd051f-7d65-45c5-8ebf-a814fb4f5ed9,V3,COS_DL_001,Cosmology,Granite 4.1 8B,PASS,1,OK,OK,,,230f7d04b6ad6f5792ff9f4f93ecce5d5b6693f92250899be600181f103f9b7d,3f1318335bdee4c7f103cd7569c6c8e00e29c93a9d70abaabb8cd60d7b54fb79,1407,611,0.9173927903175354,0.8738389015197754,0.8642145395278931,0.0,0.9173927903175354,0.8642145395278931,0.8874107122421264,reasoning_alignment,0.8642145395278931,scored,,-0.0947883203625679,0.40425531914893614,0.5041505561930941,2.261865793780687
V4|STAT_LANDAUER_001|Gemma 3 12B IT|35cbf917-fdbe-4d9a-ad8e-72e1515207f8,35cbf917-fdbe-4d9a-ad8e-72e1515207f8,V4,STAT_LANDAUER_001,Statistical Mechanics,Gemma 3 12B IT,FAIL,0,OK,OK,landauer_meV:MISMATCH;landauer_zJ:MISMATCH,landauer_meV;landauer_zJ,75a8095edceca2f75a04adddbcee41657a93346602d1da30bdd32a2241732165,409342097382f1190bbbca7e412610e88e6e082c85b20e7fb2a41153af08e48b,769,751,0.9977056384086609,0.9688794612884521,0.960139811038971,0.03336825966835022,0.9977056384086609,0.960139811038971,0.9769140720367432,reasoning_alignment,0.960139811038971,scored,,0.8916032910346985,0.9473684210526315,0.9633063332780851,0.9920106524633822
V5|QFT_YUKAWA_001|Gemma 3 12B IT|3733c22f-f895-4fe5-9154-889f49fc2a72,3733c22f-f895-4fe5-9154-889f49fc2a72,V5,QFT_YUKAWA_001,Quantum Field Theory,Gemma 3 12B IT,PASS,1,OK,OK,,,f34b30062d141c64cb867b1b5efcdf8de1b6d7bd494cf37a1c9f15f13411f5f4,6372e29b580047e3f885eca014a5a3546a63acb38257aacad080fe4dba1db9f2,664,668,0.9908161759376526,0.9678853154182434,0.9603493809700012,0.03041398525238037,0.9908161759376526,0.9603493809700012,0.9740432858467102,reasoning_alignment,0.9603493809700012,scored,,0.8625041842460632,0.918552036199095,0.9249486131705839,0.9580838323353293
V4|QM_AB_001|Gemma 4 31B IT|3c234c35-9365-43b8-81e9-98f5b0ac5e2f,3c234c35-9365-43b8-81e9-98f5b0ac5e2f,V4,QM_AB_001,Quantum Mechanics,Gemma 4 31B IT,PASS,1,OK,OK,,,85b909132fab11ced9e4aeeffa0241910cbc003a2905a65c4ea62e2424046e0b,8588b271ac77be7646aa36b4cffab172b80ae3d7807382634de8275b061c4d0b,692,670,0.9964511394500732,0.982283353805542,0.9754508137702942,0.03336825966835022,0.9964511394500732,0.9754508137702942,0.9852174520492554,reasoning_alignment,0.9754508137702942,scored,,0.9239271283149719,0.9432989690721649,0.9585105086848899,0.9955223880597015
V5|GR_CHIRP_001|Llama 3.1 8B Instruct|3d984907-45c2-4187-9ae5-11c26b7157d7,3d984907-45c2-4187-9ae5-11c26b7157d7,V5,GR_CHIRP_001,General Relativity,Llama 3.1 8B Instruct,FAIL,0,OK,OK,chirp_mass_msun:MISMATCH;each_mass_msun:MISMATCH;total_mass_msun:MISMATCH,chirp_mass_msun;each_mass_msun;total_mass_msun,8bc3436d820fc031d85dbabf98a0b57eb3846a9e8c96bf1dcb17d59bbf2836cf,2bad04ee164accd640886901b864bbd9744e14d1284b23ed9ca1df3e38a0fdc0,614,609,0.9876118898391724,0.9500920176506042,0.9386937618255615,0.018732935190200806,0.9876118898391724,0.9386937618255615,0.9605406641960144,reasoning_alignment,0.9386937618255615,scored,,0.8817412257194519,0.9134199134199135,0.8962134482543931,0.9688013136288999
V5|SR_FIZEAU_001|Gemma 3 12B IT|3ec1d62b-5981-4a3f-97c6-f5baff66dfac,3ec1d62b-5981-4a3f-97c6-f5baff66dfac,V5,SR_FIZEAU_001,Special Relativity,Gemma 3 12B IT,PASS,1,OK,OK,,,5d3ae10d38b93e503a22f3f135c0774fec138bb2feca5bf79624a7c9b18ff1a8,df9df62b22d303512b8c5a5eb98cd42b1832f47dba7f2c8fc25c3591779df0ae,776,700,0.976947546005249,0.9553283452987671,0.9484435319900513,0.03336825966835022,0.976947546005249,0.9484435319900513,0.9612221002578736,reasoning_alignment,0.9484435319900513,scored,,0.6837469935417175,0.8502024291497976,0.8129133321820962,1.072857142857143
V4|GR_PERI_001|Granite 4.1 8B|3ef8d245-f08a-4e4f-b522-65b487e020d0,3ef8d245-f08a-4e4f-b522-65b487e020d0,V4,GR_PERI_001,General Relativity,Granite 4.1 8B,FAIL,0,OK,OK,advance_arcsec_orbit:MISMATCH,advance_arcsec_orbit,8f1791870544596865076226a197cf9facbb5e9d338c3568eec83d9ac25e25a0,15be7e876c95d7d371f00d61e6bbdc84c0699e10373e9332d5d42c3f6d992eac,6396,695,0.935646653175354,0.8462556004524231,0.8148285150527954,0.0,0.935646653175354,0.8148285150527954,0.8694411873817444,reasoning_alignment,0.8148285150527954,scored,,-0.21232415735721588,0.12168344007319305,0.2464398811208246,9.164028776978418
V4|COS_DESITTER_001|Mistral NeMo 12B|3fdf2a5b-9eab-4eee-b8f4-8e57cbf19d5d,3fdf2a5b-9eab-4eee-b8f4-8e57cbf19d5d,V4,COS_DESITTER_001,Cosmology,Mistral NeMo 12B,FAIL,0,OK,OK,efolds_to_gh:MISMATCH;gh_temp_e30_K:MISMATCH,efolds_to_gh;gh_temp_e30_K,12727342adda1370055809fb1ab6b16d4ea3ac4e33d2505a07b4634ea4f5ab2f,3db481ad89139692ca47b67d9c88b08f75f7097f8915aed0da7ab5fe09586b35,724,632,0.978757381439209,0.9493438005447388,0.9362574815750122,0.03336825966835022,0.978757381439209,0.9362574815750122,0.9558747053146363,reasoning_alignment,0.9362574815750122,scored,,0.7221071124076843,0.8652482269503546,0.8940976382048668,1.1075949367088607
V2|QFT_G2_001|Granite 4.1 8B|4013320a-823c-4eea-a0f8-eff99460982d,4013320a-823c-4eea-a0f8-eff99460982d,V2,QFT_G2_001,Quantum Field Theory,Granite 4.1 8B,PASS,1,OK,OK,,,ac6fe36cef9ee0bd16b0bb4e77f1ddc7189b4950a378cefcaec41b15b5e8cc24,8e172b8d9d22f962a2d417108599e253f87539378785b6398f913b7bb0ad2450,1700,547,0.9202066659927368,0.8884071707725525,0.8592219352722168,0.03530427813529968,0.9202066659927368,0.8592219352722168,0.8894528746604919,reasoning_alignment,0.8592219352722168,scored,,-0.0167066790163517,0.40930232558139534,0.5263696119760335,3.0621572212065815
V2|GR_ISCO_001|Granite 4.1 8B|40dd5ad7-5daa-4765-ad81-b279dda17267,40dd5ad7-5daa-4765-ad81-b279dda17267,V2,GR_ISCO_001,General Relativity,Granite 4.1 8B,FAIL,0,OK,OK,f_gw_hz:MISMATCH;f_orbital_hz:MISMATCH,f_gw_hz;f_orbital_hz,e5b6eb16930481b5340846477683707a5799eeb5b94c8779286c21a199f0ce7c,5813c13e68ccf339d7167a4eef853a7c550bb94cf37311d9a7f6666e9a16cfc6,2916,734,0.9141256213188171,0.8309684991836548,0.8051056861877441,0.0,0.9141256213188171,0.8051056861877441,0.8538862228393554,reasoning_alignment,0.8051056861877441,scored,,-0.30632033944129944,0.2487122884473878,0.41595362339242054,3.938692098092643
V3|SR_BELL_001|Mistral NeMo 12B|4115b317-b358-4e9f-b8f0-1ec168183806,4115b317-b358-4e9f-b8f0-1ec168183806,V3,SR_BELL_001,Special Relativity,Mistral NeMo 12B,PASS,1,OK,OK,,,d96130eb6d6856c553a8eff912d5d4e76105eb020690269fd1e811d9c20e300a,286d51471c81c2bbb80db083abf5074b4848d80702d337787f03ae45f9f9b369,846,822,0.9986593723297119,0.9866231679916382,0.9779743552207947,0.03336825966835022,0.9986593723297119,0.9779743552207947,0.9879781246185303,reasoning_alignment,0.9779743552207947,scored,,0.9345576763153076,0.971563981042654,0.9914191870065052,0.9987834549878345
V4|CM_KAPITZA_001|Mistral NeMo 12B|422bb7fd-7549-43d4-9c14-1a96a2158a1a,422bb7fd-7549-43d4-9c14-1a96a2158a1a,V4,CM_KAPITZA_001,Classical Mechanics,Mistral NeMo 12B,FAIL,0,OK,OK,f_min_hz:MISMATCH;omega_min_rad_s:MISMATCH,f_min_hz;omega_min_rad_s,3b01c805594970f790ab90413eee24364eb75b38d25ce470c2504877e857cf0c,a200fd349b6bc1900708a9a052e06d03601de4c205932c4e5716ac3574acabb0,512,483,0.9954470992088318,0.9294097423553467,0.934367835521698,0.03336825966835022,0.9954470992088318,0.934367835521698,0.9578079223632813,reasoning_alignment,0.934367835521698,scored,,0.7809463739395142,0.8517350157728707,0.8477748633201005,1.0082815734989647
V2|QI_TELEPORT_001|Gemma 4 31B IT|42445057-c8f5-4253-80d2-5a671b2f970e,42445057-c8f5-4253-80d2-5a671b2f970e,V2,QI_TELEPORT_001,Quantum Information Theory,Gemma 4 31B IT,PASS,1,OK,OK,,,046a9c71c9197835cd812be17da2daf640dec60815403eb06af29bc0220e7480,861afe4ca2c51dac27828132c6579a0d6f41bf339550e3455ca2d00c543f9883,623,603,0.9981939196586609,0.9722084999084473,0.9635046124458313,0.025468528270721436,0.9981939196586609,0.9635046124458313,0.9791211128234864,reasoning_alignment,0.9635046124458313,scored,,0.8967537879943848,0.9510869565217392,0.9741561514008331,0.9917081260364843
V2|CM_FOUCAULT_001|Llama 3.1 8B Instruct|43b57069-ea6b-42b1-9339-b978dcf9ad74,43b57069-ea6b-42b1-9339-b978dcf9ad74,V2,CM_FOUCAULT_001,Classical Mechanics,Llama 3.1 8B Instruct,PASS,1,OK,OK,,,bdde651010bae71f141942f0225561d28f292f692213fef782421d864a7983be,1767d8ebb9b9441692c5d16eb8aea1b33ceb0de3a0d00f1c93a7fde3d6b8cf30,1014,629,0.9332315921783447,0.8447967767715454,0.8705484867095947,0.020183056592941284,0.9332315921783447,0.8705484867095947,0.8904713869094849,reasoning_alignment,0.8705484867095947,scored,,0.270087331533432,0.45622119815668205,0.5082019546592954,1.8314785373608904
V5|QM_RT_001|Llama 3.1 8B Instruct|43ea794a-fa6a-4182-ba45-e3d69a685917,43ea794a-fa6a-4182-ba45-e3d69a685917,V5,QM_RT_001,Quantum Mechanics,Llama 3.1 8B Instruct,FAIL,0,OK,OK,energy_unit_ev:MISMATCH;first_resonance_ev:MISMATCH,energy_unit_ev;first_resonance_ev,6db3a8483ddad55eaf79d83d3f52a0639bd0aac06e3df2be4cc45820b6a5c36c,1567603e8673868987e22e34a4aa6fccb593ddc1a1abc8cdf2d6372125edbab6,900,867,0.9962185621261597,0.9613656997680664,0.9627174735069275,0.02292269468307495,0.9962185621261597,0.9627174735069275,0.9758475542068481,reasoning_alignment,0.9627174735069275,scored,,0.8717817068099976,0.9391634980988592,0.9311946728563224,1.0092272202998847
V2|COS_CMB_001|Gemma 3 27B IT|45f12cf7-3772-421a-8998-b0b7ff23252b,45f12cf7-3772-421a-8998-b0b7ff23252b,V2,COS_CMB_001,Cosmology,Gemma 3 27B IT,PASS,1,OK,OK,,,ef75c6f6eb89e8f4bdd108bcb6ded8bda10ddcc220d38c9f4a10551316e5991e,15fa951506f03a9eb5ed2c28484327b4435b62e9a96bdf4c0734021e007bd80b,609,566,0.9965722560882568,0.936867356300354,0.9173531532287598,0.022201716899871826,0.9965722560882568,0.9173531532287598,0.9529436349868774,reasoning_alignment,0.9173531532287598,scored,,0.8537248969078064,0.9100529100529101,0.9357384003699287,1.0318021201413428
V3|CM_APSIDAL_001|Gemma 4 31B IT|4626221f-f5e2-47b7-9c73-7930e0977b54,4626221f-f5e2-47b7-9c73-7930e0977b54,V3,CM_APSIDAL_001,Classical Mechanics,Gemma 4 31B IT,PASS,1,OK,OK,,,689be5371ee91031b82e5bb6788cff14924a3feb1a9ac483acc4b88d15361f5f,443545996b329d03307fa0bc9cfdbd7c0add38f065253a45823ad348a8f6cdbe,656,622,0.9941282272338867,0.9849109649658203,0.9757353067398071,0.03336825966835022,0.9941282272338867,0.9757353067398071,0.9849276065826416,reasoning_alignment,0.9757353067398071,scored,,0.899203360080719,0.9514563106796117,0.9628362398899986,1.0144694533762058
V5|STAT_NEGT_001|Mistral Small 3.2 24B Instruct|4690da56-958f-4964-808a-a6e06eb2b7a0,4690da56-958f-4964-808a-a6e06eb2b7a0,V5,STAT_NEGT_001,Statistical Mechanics,Mistral Small 3.2 24B Instruct,PASS,1,OK,OK,,,976b811db298488538be79fbee2b2f7628455a7d82a35e231e9acf8ffed7380e,6f020b02b6b517e9e45b9228129c9ca6e23a49e301e2230aff22819e26f72254,787,1530,0.9979283809661865,0.9344561100006104,0.9723900556564331,0.03336825966835022,0.9979283809661865,0.9723900556564331,0.9750185966491699,reasoning_alignment,0.9723900556564331,scored,,0.6867386102676392,0.7195301027900146,0.5645817910469465,0.49869281045751634
V5|QI_CLONE_001|Gemma 3 12B IT|46f28589-617c-4397-9153-8946229945fd,46f28589-617c-4397-9153-8946229945fd,V5,QI_CLONE_001,Quantum Information Theory,Gemma 3 12B IT,PASS,1,OK,OK,,,28f6b098a52eb52c43797539371f48e0e465804a470209dcc1643ce6ae0a2bc8,4d39feee10b5712663afe8f71e1a37b5877056614633b83e6855bdeec25119c9,743,714,0.9984912872314453,0.9553247690200806,0.9298011064529419,0.0,0.9984912872314453,0.9298011064529419,0.962381911277771,reasoning_alignment,0.9298011064529419,scored,,0.9012015461921692,0.9370277078085643,0.9738910084814713,1.0056022408963585
V3|COS_DL_001|Mistral Small 3.2 24B Instruct|47ac3873-4e9b-418a-8076-151b5dd3d817,47ac3873-4e9b-418a-8076-151b5dd3d817,V3,COS_DL_001,Cosmology,Mistral Small 3.2 24B Instruct,PASS,1,OK,OK,,,2fbff6831b7e2bda0eb4564a0ae8898980d371d2672806b755dc917fb3f3d450,3f1318335bdee4c7f103cd7569c6c8e00e29c93a9d70abaabb8cd60d7b54fb79,631,611,0.9957641959190369,0.9710806608200073,0.9639065861701965,0.0,0.9957641959190369,0.9639065861701965,0.9780844449996948,reasoning_alignment,0.9639065861701965,scored,,0.8991860151290894,0.9400921658986175,0.9109682126162892,0.9934533551554828
V4|COS_DESITTER_001|Ministral 3 8B|47b01d7f-0cd5-4d9d-8d26-4e6033183f2d,47b01d7f-0cd5-4d9d-8d26-4e6033183f2d,V4,COS_DESITTER_001,Cosmology,Ministral 3 8B,FAIL,0,OK,OK,gh_temp_e30_K:MISMATCH;horizon_gpc:MISMATCH,gh_temp_e30_K;horizon_gpc,1bcb9e155bfcffa2346ca58b614f1f1b6bbc51145c4fcaac2a97d96e2e723d4a,3db481ad89139692ca47b67d9c88b08f75f7097f8915aed0da7ab5fe09586b35,1623,632,0.8604453206062317,0.8537425994873047,0.8299509286880493,0.040053725242614746,0.8604453206062317,0.8299509286880493,0.8469070196151733,reasoning_alignment,0.8299509286880493,scored,,-0.22702664136886597,0.3678696158323632,0.4918016276465597,2.528481012658228
V4|COS_DESITTER_001|Gemma 4 31B IT|491a2baf-b665-4ce6-837c-9a9d3c21f9ed,491a2baf-b665-4ce6-837c-9a9d3c21f9ed,V4,COS_DESITTER_001,Cosmology,Gemma 4 31B IT,PASS,1,OK,OK,,,37c93df52077167085a4da8b888ae56090e33e6dcec5e7ebb086fa212fa7138a,3db481ad89139692ca47b67d9c88b08f75f7097f8915aed0da7ab5fe09586b35,1876,632,0.9249910116195679,0.895629346370697,0.8428804278373718,0.0,0.9249910116195679,0.8428804278373718,0.8862744450569153,reasoning_alignment,0.8428804278373718,scored,,-0.06891496479511261,0.4243119266055046,0.668288906496323,2.9287974683544302
V4|QM_AB_001|Mistral Small 3.2 24B Instruct|49d13997-4d21-4608-87e8-5450a2ba9422,49d13997-4d21-4608-87e8-5450a2ba9422,V4,QM_AB_001,Quantum Mechanics,Mistral Small 3.2 24B Instruct,FAIL,0,OK,OK,flux_quanta:MISMATCH;fringe_shift:MISMATCH;total_phase_rad:MISMATCH,flux_quanta;fringe_shift;total_phase_rad,0b1c5c3162f1efa8f6c769102d9b0aefa5db072aaca093001e382dfe0b548a5e,8588b271ac77be7646aa36b4cffab172b80ae3d7807382634de8275b061c4d0b,686,670,0.995262622833252,0.9546178579330444,0.9534893035888672,0.03336825966835022,0.995262622833252,0.9534893035888672,0.9704243421554566,reasoning_alignment,0.9534893035888672,scored,,0.8783124089241028,0.9378238341968912,0.9233785773421443,0.9880597014925373
V5|QFT_YUKAWA_001|Mistral Small 3.2 24B Instruct|4d767961-f12d-44d9-b1b8-1038e181b506,4d767961-f12d-44d9-b1b8-1038e181b506,V5,QFT_YUKAWA_001,Quantum Field Theory,Mistral Small 3.2 24B Instruct,PASS,1,OK,OK,,,a80ece005410fd0a1ac0d26ecdff0e936618298ff549f4b59440c213e55bf3b3,6372e29b580047e3f885eca014a5a3546a63acb38257aacad080fe4dba1db9f2,691,668,0.9997939467430115,0.9842672348022461,0.9763827323913574,0.03041398525238037,0.9997939467430115,0.9763827323913574,0.9873241186141968,reasoning_alignment,0.9763827323913574,scored,,0.9345241189002991,0.961038961038961,0.9712625066538895,0.9985029940119761
V3|QFT_CASIMIR_001|Gemma 4 31B IT|4dde1392-4ac8-428c-b9da-6bcc205ea668,4dde1392-4ac8-428c-b9da-6bcc205ea668,V3,QFT_CASIMIR_001,Quantum Field Theory,Gemma 4 31B IT,FAIL,0,OK,OK,energy_per_area_uJ_m2:MISMATCH;pressure_double_d_pa:MISMATCH;pressure_pa:MISMATCH,energy_per_area_uJ_m2;pressure_double_d_pa;pressure_pa,a8e8c569ca229d77e4a3febffc70c475280a8585874fecfc6ee888e270ae32bb,f51567863fc2fac1518fd47cc7165f2125ffa91bf76c9d304a5dd8e41eb2d439,672,1357,0.9983923435211182,0.9307520389556885,0.9592174887657166,0.03336825966835022,0.9983923435211182,0.9592174887657166,0.9691943407058716,reasoning_alignment,0.9592174887657166,scored,,0.585877001285553,0.6734348561759729,0.5398584610873234,0.4767870302137067
V3|CM_APSIDAL_001|Mistral NeMo 12B|4e065114-6895-4037-9f9c-d85e9790bfc5,4e065114-6895-4037-9f9c-d85e9790bfc5,V3,CM_APSIDAL_001,Classical Mechanics,Mistral NeMo 12B,FAIL,0,OK,OK,apsidal_n_minus1_deg:MISMATCH;precession_per_period_deg:MISMATCH,apsidal_n_minus1_deg;precession_per_period_deg,986a5f4cb7ec90b5aa497ef4feb06f84b0f6b88128244158f514889961c2c7dd,443545996b329d03307fa0bc9cfdbd7c0add38f065253a45823ad348a8f6cdbe,632,622,0.9972596168518066,0.9585446119308472,0.9696950316429138,0.03336825966835022,0.9972596168518066,0.9696950316429138,0.9784907817840576,reasoning_alignment,0.9696950316429138,scored,,0.89403235912323,0.9426433915211969,0.9399121213051227,0.977491961414791
