pilot_name,prompt_sequence,scenario_id,scenario_title,category,model_name,prompt,prompt_sha256
structured_prompt_pilot_v2,24,GR_ISCO_001,Schwarzschild ISCO - radius and GW frequency,General Relativity,Ministral 3 8B,"Solve the following scenario.
A test particle orbits a Schwarzschild black hole of mass $M = 10\,M_\odot$. Use $M_\odot = 1.989\times 10^{30}$ kg, $G = 6.674\times 10^{-11}$ SI, $c = 2.998\times 10^{8}$ m/s.

Conventions: Schwarzschild coordinates; orbital frequency means $\Omega = d\phi/dt$ with respect to coordinate time (frequency measured at infinity). For circular equatorial orbits in Schwarzschild, $\Omega^2 = GM/r^3$ holds EXACTLY in these coordinates.

Tasks:
1. Give the radii of the event horizon, the photon sphere, and the ISCO in units of $GM/c^2$, and evaluate the ISCO radius in km.
2. Evaluate the orbital frequency $f = \Omega/2\pi$ at the ISCO in Hz.
3. The dominant gravitational-wave emission is at twice the orbital frequency. Evaluate $f_{GW}$ at the ISCO.
4. Explain why a compact binary's GW signal 'shuts off' near this frequency, and how the ISCO frequency scales with $M$.
Use the following answer structure. Keep the same sections and step order. Fill in the missing values by doing the calculation.
Do not copy the placeholders.
Do not add extra final-answer fields.
Do not include more than one FINAL ANSWER block.
Keep the final answer field names exactly as shown.
Keep the final answer row order exactly as shown.
**Derivation**
1. **Characteristic radii** (units of GM/c²): event horizon 2GM/c², photon sphere 3GM/c², **ISCO 6GM/c²** — three distinct radii. With GM/c² = G·10M_⊙/c² ≈ ____ km: horizon ____ km, photon sphere ____ km, **r_ISCO = 6·____ ≈ ____ km**.
2. **Orbital frequency.** f = Ω/2π = (1/2π)√(GM/r_ISCO³), GM = ____ m³/s², r_ISCO = ____ m ⟹ **f_orb = ____ Hz**.
3. **GW frequency.** Dominant emission at twice the orbital frequency: **f_GW = 2·____ = ____ Hz**.
4. **Interpretation.** No stable circular orbit exists inside r_ISCO, so the inspiral transitions to plunge/merger there — the quasi-periodic chirp ""shuts off."" Since r_ISCO ∝ M and f ∝ M⁻¹, heavier binaries merge at **lower** frequency (f_ISCO ∝ 1/M).
**FINAL ANSWER**

\[
\begin{aligned}
\mathrm{f\_gw\_hz}      &=  \\
\mathrm{f\_orbital\_hz} &=  \\
\mathrm{r\_isco\_km}    &=  \\
\end{aligned}
\]",f569db2af57d5ec9726586a9904cb8200c41ebdd1b08900048d42e624de193f7
structured_prompt_pilot_v2,25,GR_ISCO_001,Schwarzschild ISCO - radius and GW frequency,General Relativity,Mistral NeMo 12B,"Solve the following scenario.
A test particle orbits a Schwarzschild black hole of mass $M = 10\,M_\odot$. Use $M_\odot = 1.989\times 10^{30}$ kg, $G = 6.674\times 10^{-11}$ SI, $c = 2.998\times 10^{8}$ m/s.

Conventions: Schwarzschild coordinates; orbital frequency means $\Omega = d\phi/dt$ with respect to coordinate time (frequency measured at infinity). For circular equatorial orbits in Schwarzschild, $\Omega^2 = GM/r^3$ holds EXACTLY in these coordinates.

Tasks:
1. Give the radii of the event horizon, the photon sphere, and the ISCO in units of $GM/c^2$, and evaluate the ISCO radius in km.
2. Evaluate the orbital frequency $f = \Omega/2\pi$ at the ISCO in Hz.
3. The dominant gravitational-wave emission is at twice the orbital frequency. Evaluate $f_{GW}$ at the ISCO.
4. Explain why a compact binary's GW signal 'shuts off' near this frequency, and how the ISCO frequency scales with $M$.
Use the following answer structure. Keep the same sections and step order. Fill in the missing values by doing the calculation.
Do not copy the placeholders.
Do not add extra final-answer fields.
Do not include more than one FINAL ANSWER block.
Keep the final answer field names exactly as shown.
Keep the final answer row order exactly as shown.
**Derivation**
1. **Characteristic radii** (units of GM/c²): event horizon 2GM/c², photon sphere 3GM/c², **ISCO 6GM/c²** — three distinct radii. With GM/c² = G·10M_⊙/c² ≈ ____ km: horizon ____ km, photon sphere ____ km, **r_ISCO = 6·____ ≈ ____ km**.
2. **Orbital frequency.** f = Ω/2π = (1/2π)√(GM/r_ISCO³), GM = ____ m³/s², r_ISCO = ____ m ⟹ **f_orb = ____ Hz**.
3. **GW frequency.** Dominant emission at twice the orbital frequency: **f_GW = 2·____ = ____ Hz**.
4. **Interpretation.** No stable circular orbit exists inside r_ISCO, so the inspiral transitions to plunge/merger there — the quasi-periodic chirp ""shuts off."" Since r_ISCO ∝ M and f ∝ M⁻¹, heavier binaries merge at **lower** frequency (f_ISCO ∝ 1/M).
**FINAL ANSWER**

\[
\begin{aligned}
\mathrm{f\_gw\_hz}      &=  \\
\mathrm{f\_orbital\_hz} &=  \\
\mathrm{r\_isco\_km}    &=  \\
\end{aligned}
\]",f569db2af57d5ec9726586a9904cb8200c41ebdd1b08900048d42e624de193f7
structured_prompt_pilot_v2,26,GR_ISCO_001,Schwarzschild ISCO - radius and GW frequency,General Relativity,Mistral Small 3.2 24B Instruct,"Solve the following scenario.
A test particle orbits a Schwarzschild black hole of mass $M = 10\,M_\odot$. Use $M_\odot = 1.989\times 10^{30}$ kg, $G = 6.674\times 10^{-11}$ SI, $c = 2.998\times 10^{8}$ m/s.

Conventions: Schwarzschild coordinates; orbital frequency means $\Omega = d\phi/dt$ with respect to coordinate time (frequency measured at infinity). For circular equatorial orbits in Schwarzschild, $\Omega^2 = GM/r^3$ holds EXACTLY in these coordinates.

Tasks:
1. Give the radii of the event horizon, the photon sphere, and the ISCO in units of $GM/c^2$, and evaluate the ISCO radius in km.
2. Evaluate the orbital frequency $f = \Omega/2\pi$ at the ISCO in Hz.
3. The dominant gravitational-wave emission is at twice the orbital frequency. Evaluate $f_{GW}$ at the ISCO.
4. Explain why a compact binary's GW signal 'shuts off' near this frequency, and how the ISCO frequency scales with $M$.
Use the following answer structure. Keep the same sections and step order. Fill in the missing values by doing the calculation.
Do not copy the placeholders.
Do not add extra final-answer fields.
Do not include more than one FINAL ANSWER block.
Keep the final answer field names exactly as shown.
Keep the final answer row order exactly as shown.
**Derivation**
1. **Characteristic radii** (units of GM/c²): event horizon 2GM/c², photon sphere 3GM/c², **ISCO 6GM/c²** — three distinct radii. With GM/c² = G·10M_⊙/c² ≈ ____ km: horizon ____ km, photon sphere ____ km, **r_ISCO = 6·____ ≈ ____ km**.
2. **Orbital frequency.** f = Ω/2π = (1/2π)√(GM/r_ISCO³), GM = ____ m³/s², r_ISCO = ____ m ⟹ **f_orb = ____ Hz**.
3. **GW frequency.** Dominant emission at twice the orbital frequency: **f_GW = 2·____ = ____ Hz**.
4. **Interpretation.** No stable circular orbit exists inside r_ISCO, so the inspiral transitions to plunge/merger there — the quasi-periodic chirp ""shuts off."" Since r_ISCO ∝ M and f ∝ M⁻¹, heavier binaries merge at **lower** frequency (f_ISCO ∝ 1/M).
**FINAL ANSWER**

\[
\begin{aligned}
\mathrm{f\_gw\_hz}      &=  \\
\mathrm{f\_orbital\_hz} &=  \\
\mathrm{r\_isco\_km}    &=  \\
\end{aligned}
\]",f569db2af57d5ec9726586a9904cb8200c41ebdd1b08900048d42e624de193f7
structured_prompt_pilot_v2,27,GR_ISCO_001,Schwarzschild ISCO - radius and GW frequency,General Relativity,NVIDIA Nemotron 3 Nano 30B-A3B,"Solve the following scenario.
A test particle orbits a Schwarzschild black hole of mass $M = 10\,M_\odot$. Use $M_\odot = 1.989\times 10^{30}$ kg, $G = 6.674\times 10^{-11}$ SI, $c = 2.998\times 10^{8}$ m/s.

Conventions: Schwarzschild coordinates; orbital frequency means $\Omega = d\phi/dt$ with respect to coordinate time (frequency measured at infinity). For circular equatorial orbits in Schwarzschild, $\Omega^2 = GM/r^3$ holds EXACTLY in these coordinates.

Tasks:
1. Give the radii of the event horizon, the photon sphere, and the ISCO in units of $GM/c^2$, and evaluate the ISCO radius in km.
2. Evaluate the orbital frequency $f = \Omega/2\pi$ at the ISCO in Hz.
3. The dominant gravitational-wave emission is at twice the orbital frequency. Evaluate $f_{GW}$ at the ISCO.
4. Explain why a compact binary's GW signal 'shuts off' near this frequency, and how the ISCO frequency scales with $M$.
Use the following answer structure. Keep the same sections and step order. Fill in the missing values by doing the calculation.
Do not copy the placeholders.
Do not add extra final-answer fields.
Do not include more than one FINAL ANSWER block.
Keep the final answer field names exactly as shown.
Keep the final answer row order exactly as shown.
**Derivation**
1. **Characteristic radii** (units of GM/c²): event horizon 2GM/c², photon sphere 3GM/c², **ISCO 6GM/c²** — three distinct radii. With GM/c² = G·10M_⊙/c² ≈ ____ km: horizon ____ km, photon sphere ____ km, **r_ISCO = 6·____ ≈ ____ km**.
2. **Orbital frequency.** f = Ω/2π = (1/2π)√(GM/r_ISCO³), GM = ____ m³/s², r_ISCO = ____ m ⟹ **f_orb = ____ Hz**.
3. **GW frequency.** Dominant emission at twice the orbital frequency: **f_GW = 2·____ = ____ Hz**.
4. **Interpretation.** No stable circular orbit exists inside r_ISCO, so the inspiral transitions to plunge/merger there — the quasi-periodic chirp ""shuts off."" Since r_ISCO ∝ M and f ∝ M⁻¹, heavier binaries merge at **lower** frequency (f_ISCO ∝ 1/M).
**FINAL ANSWER**

\[
\begin{aligned}
\mathrm{f\_gw\_hz}      &=  \\
\mathrm{f\_orbital\_hz} &=  \\
\mathrm{r\_isco\_km}    &=  \\
\end{aligned}
\]",f569db2af57d5ec9726586a9904cb8200c41ebdd1b08900048d42e624de193f7
structured_prompt_pilot_v2,28,QI_TELEPORT_001,Teleportation with a noisy resource - fidelity bookkeeping,Quantum Information Theory,Gemma 3 12B IT,"Solve the following scenario.
Standard teleportation is performed with a noisy shared resource of singlet fidelity $f = \langle\Psi^-|\chi|\Psi^-\rangle = 0.900$ (isotropic noise). Inputs are uniformly random pure qubits.

Conventions: average teleportation fidelity for an isotropic resource is $F = (2f+1)/3$; 'classical limit' = best average fidelity with measure-and-send and no entanglement.

Tasks:
1. Evaluate the average teleportation fidelity $F$ for $f = 0.900$.
2. State and evaluate the classical limit.
3. What minimum singlet fidelity $f$ beats the classical limit?
4. Explain why $f > 1/2$ relates to entanglement of the isotropic resource, and why beating 2/3 certifies a quantum channel.
Use the following answer structure. Keep the same sections and step order. Fill in the missing values by doing the calculation.
Do not copy the placeholders.
Do not add extra final-answer fields.
Do not include more than one FINAL ANSWER block.
Keep the final answer field names exactly as shown.
Keep the final answer row order exactly as shown.
**Derivation**
1. **Output fidelity.** F = (2·0.900 + 1)/3 = ____/3 = **____**.
2. **Classical limit.** Best measure-and-send strategy with no shared entanglement: **F_cl = 2/3 = ____** (Massar–Popescu).
3. **Threshold to beat it.** (2f+1)/3 > 2/3 ⟹ 2f+1 > 2 ⟹ **f > 1/2 = ____**.
4. **Interpretation.** f > 1/2 is exactly the entanglement threshold of the isotropic resource; since no classical strategy exceeds 2/3, any F > 2/3 certifies a genuinely quantum (entanglement-assisted) channel. Note the bookkeeping: the resource quality f = 0.900 is **not** the teleportation fidelity F = ____.
**FINAL ANSWER**

\[
\begin{aligned}
\mathrm{classical\_limit}   &=  \\
\mathrm{f\_threshold}       &=  \\
\mathrm{teleport\_fidelity} &=  \\
\end{aligned}
\]",fd5119c7464214c7057f455b0124a8177f0e35b5126231aba5dabaafc4cf145e
structured_prompt_pilot_v2,29,QI_TELEPORT_001,Teleportation with a noisy resource - fidelity bookkeeping,Quantum Information Theory,Gemma 3 27B IT,"Solve the following scenario.
Standard teleportation is performed with a noisy shared resource of singlet fidelity $f = \langle\Psi^-|\chi|\Psi^-\rangle = 0.900$ (isotropic noise). Inputs are uniformly random pure qubits.

Conventions: average teleportation fidelity for an isotropic resource is $F = (2f+1)/3$; 'classical limit' = best average fidelity with measure-and-send and no entanglement.

Tasks:
1. Evaluate the average teleportation fidelity $F$ for $f = 0.900$.
2. State and evaluate the classical limit.
3. What minimum singlet fidelity $f$ beats the classical limit?
4. Explain why $f > 1/2$ relates to entanglement of the isotropic resource, and why beating 2/3 certifies a quantum channel.
Use the following answer structure. Keep the same sections and step order. Fill in the missing values by doing the calculation.
Do not copy the placeholders.
Do not add extra final-answer fields.
Do not include more than one FINAL ANSWER block.
Keep the final answer field names exactly as shown.
Keep the final answer row order exactly as shown.
**Derivation**
1. **Output fidelity.** F = (2·0.900 + 1)/3 = ____/3 = **____**.
2. **Classical limit.** Best measure-and-send strategy with no shared entanglement: **F_cl = 2/3 = ____** (Massar–Popescu).
3. **Threshold to beat it.** (2f+1)/3 > 2/3 ⟹ 2f+1 > 2 ⟹ **f > 1/2 = ____**.
4. **Interpretation.** f > 1/2 is exactly the entanglement threshold of the isotropic resource; since no classical strategy exceeds 2/3, any F > 2/3 certifies a genuinely quantum (entanglement-assisted) channel. Note the bookkeeping: the resource quality f = 0.900 is **not** the teleportation fidelity F = ____.
**FINAL ANSWER**

\[
\begin{aligned}
\mathrm{classical\_limit}   &=  \\
\mathrm{f\_threshold}       &=  \\
\mathrm{teleport\_fidelity} &=  \\
\end{aligned}
\]",fd5119c7464214c7057f455b0124a8177f0e35b5126231aba5dabaafc4cf145e
structured_prompt_pilot_v2,30,QI_TELEPORT_001,Teleportation with a noisy resource - fidelity bookkeeping,Quantum Information Theory,Gemma 4 31B IT,"Solve the following scenario.
Standard teleportation is performed with a noisy shared resource of singlet fidelity $f = \langle\Psi^-|\chi|\Psi^-\rangle = 0.900$ (isotropic noise). Inputs are uniformly random pure qubits.

Conventions: average teleportation fidelity for an isotropic resource is $F = (2f+1)/3$; 'classical limit' = best average fidelity with measure-and-send and no entanglement.

Tasks:
1. Evaluate the average teleportation fidelity $F$ for $f = 0.900$.
2. State and evaluate the classical limit.
3. What minimum singlet fidelity $f$ beats the classical limit?
4. Explain why $f > 1/2$ relates to entanglement of the isotropic resource, and why beating 2/3 certifies a quantum channel.
Use the following answer structure. Keep the same sections and step order. Fill in the missing values by doing the calculation.
Do not copy the placeholders.
Do not add extra final-answer fields.
Do not include more than one FINAL ANSWER block.
Keep the final answer field names exactly as shown.
Keep the final answer row order exactly as shown.
**Derivation**
1. **Output fidelity.** F = (2·0.900 + 1)/3 = ____/3 = **____**.
2. **Classical limit.** Best measure-and-send strategy with no shared entanglement: **F_cl = 2/3 = ____** (Massar–Popescu).
3. **Threshold to beat it.** (2f+1)/3 > 2/3 ⟹ 2f+1 > 2 ⟹ **f > 1/2 = ____**.
4. **Interpretation.** f > 1/2 is exactly the entanglement threshold of the isotropic resource; since no classical strategy exceeds 2/3, any F > 2/3 certifies a genuinely quantum (entanglement-assisted) channel. Note the bookkeeping: the resource quality f = 0.900 is **not** the teleportation fidelity F = ____.
**FINAL ANSWER**

\[
\begin{aligned}
\mathrm{classical\_limit}   &=  \\
\mathrm{f\_threshold}       &=  \\
\mathrm{teleport\_fidelity} &=  \\
\end{aligned}
\]",fd5119c7464214c7057f455b0124a8177f0e35b5126231aba5dabaafc4cf145e
structured_prompt_pilot_v2,31,QI_TELEPORT_001,Teleportation with a noisy resource - fidelity bookkeeping,Quantum Information Theory,Granite 4.1 8B,"Solve the following scenario.
Standard teleportation is performed with a noisy shared resource of singlet fidelity $f = \langle\Psi^-|\chi|\Psi^-\rangle = 0.900$ (isotropic noise). Inputs are uniformly random pure qubits.

Conventions: average teleportation fidelity for an isotropic resource is $F = (2f+1)/3$; 'classical limit' = best average fidelity with measure-and-send and no entanglement.

Tasks:
1. Evaluate the average teleportation fidelity $F$ for $f = 0.900$.
2. State and evaluate the classical limit.
3. What minimum singlet fidelity $f$ beats the classical limit?
4. Explain why $f > 1/2$ relates to entanglement of the isotropic resource, and why beating 2/3 certifies a quantum channel.
Use the following answer structure. Keep the same sections and step order. Fill in the missing values by doing the calculation.
Do not copy the placeholders.
Do not add extra final-answer fields.
Do not include more than one FINAL ANSWER block.
Keep the final answer field names exactly as shown.
Keep the final answer row order exactly as shown.
**Derivation**
1. **Output fidelity.** F = (2·0.900 + 1)/3 = ____/3 = **____**.
2. **Classical limit.** Best measure-and-send strategy with no shared entanglement: **F_cl = 2/3 = ____** (Massar–Popescu).
3. **Threshold to beat it.** (2f+1)/3 > 2/3 ⟹ 2f+1 > 2 ⟹ **f > 1/2 = ____**.
4. **Interpretation.** f > 1/2 is exactly the entanglement threshold of the isotropic resource; since no classical strategy exceeds 2/3, any F > 2/3 certifies a genuinely quantum (entanglement-assisted) channel. Note the bookkeeping: the resource quality f = 0.900 is **not** the teleportation fidelity F = ____.
**FINAL ANSWER**

\[
\begin{aligned}
\mathrm{classical\_limit}   &=  \\
\mathrm{f\_threshold}       &=  \\
\mathrm{teleport\_fidelity} &=  \\
\end{aligned}
\]",fd5119c7464214c7057f455b0124a8177f0e35b5126231aba5dabaafc4cf145e
structured_prompt_pilot_v2,32,QI_TELEPORT_001,Teleportation with a noisy resource - fidelity bookkeeping,Quantum Information Theory,Llama 3.1 8B Instruct,"Solve the following scenario.
Standard teleportation is performed with a noisy shared resource of singlet fidelity $f = \langle\Psi^-|\chi|\Psi^-\rangle = 0.900$ (isotropic noise). Inputs are uniformly random pure qubits.

Conventions: average teleportation fidelity for an isotropic resource is $F = (2f+1)/3$; 'classical limit' = best average fidelity with measure-and-send and no entanglement.

Tasks:
1. Evaluate the average teleportation fidelity $F$ for $f = 0.900$.
2. State and evaluate the classical limit.
3. What minimum singlet fidelity $f$ beats the classical limit?
4. Explain why $f > 1/2$ relates to entanglement of the isotropic resource, and why beating 2/3 certifies a quantum channel.
Use the following answer structure. Keep the same sections and step order. Fill in the missing values by doing the calculation.
Do not copy the placeholders.
Do not add extra final-answer fields.
Do not include more than one FINAL ANSWER block.
Keep the final answer field names exactly as shown.
Keep the final answer row order exactly as shown.
**Derivation**
1. **Output fidelity.** F = (2·0.900 + 1)/3 = ____/3 = **____**.
2. **Classical limit.** Best measure-and-send strategy with no shared entanglement: **F_cl = 2/3 = ____** (Massar–Popescu).
3. **Threshold to beat it.** (2f+1)/3 > 2/3 ⟹ 2f+1 > 2 ⟹ **f > 1/2 = ____**.
4. **Interpretation.** f > 1/2 is exactly the entanglement threshold of the isotropic resource; since no classical strategy exceeds 2/3, any F > 2/3 certifies a genuinely quantum (entanglement-assisted) channel. Note the bookkeeping: the resource quality f = 0.900 is **not** the teleportation fidelity F = ____.
**FINAL ANSWER**

\[
\begin{aligned}
\mathrm{classical\_limit}   &=  \\
\mathrm{f\_threshold}       &=  \\
\mathrm{teleport\_fidelity} &=  \\
\end{aligned}
\]",fd5119c7464214c7057f455b0124a8177f0e35b5126231aba5dabaafc4cf145e
structured_prompt_pilot_v2,33,QI_TELEPORT_001,Teleportation with a noisy resource - fidelity bookkeeping,Quantum Information Theory,Ministral 3 8B,"Solve the following scenario.
Standard teleportation is performed with a noisy shared resource of singlet fidelity $f = \langle\Psi^-|\chi|\Psi^-\rangle = 0.900$ (isotropic noise). Inputs are uniformly random pure qubits.

Conventions: average teleportation fidelity for an isotropic resource is $F = (2f+1)/3$; 'classical limit' = best average fidelity with measure-and-send and no entanglement.

Tasks:
1. Evaluate the average teleportation fidelity $F$ for $f = 0.900$.
2. State and evaluate the classical limit.
3. What minimum singlet fidelity $f$ beats the classical limit?
4. Explain why $f > 1/2$ relates to entanglement of the isotropic resource, and why beating 2/3 certifies a quantum channel.
Use the following answer structure. Keep the same sections and step order. Fill in the missing values by doing the calculation.
Do not copy the placeholders.
Do not add extra final-answer fields.
Do not include more than one FINAL ANSWER block.
Keep the final answer field names exactly as shown.
Keep the final answer row order exactly as shown.
**Derivation**
1. **Output fidelity.** F = (2·0.900 + 1)/3 = ____/3 = **____**.
2. **Classical limit.** Best measure-and-send strategy with no shared entanglement: **F_cl = 2/3 = ____** (Massar–Popescu).
3. **Threshold to beat it.** (2f+1)/3 > 2/3 ⟹ 2f+1 > 2 ⟹ **f > 1/2 = ____**.
4. **Interpretation.** f > 1/2 is exactly the entanglement threshold of the isotropic resource; since no classical strategy exceeds 2/3, any F > 2/3 certifies a genuinely quantum (entanglement-assisted) channel. Note the bookkeeping: the resource quality f = 0.900 is **not** the teleportation fidelity F = ____.
**FINAL ANSWER**

\[
\begin{aligned}
\mathrm{classical\_limit}   &=  \\
\mathrm{f\_threshold}       &=  \\
\mathrm{teleport\_fidelity} &=  \\
\end{aligned}
\]",fd5119c7464214c7057f455b0124a8177f0e35b5126231aba5dabaafc4cf145e
structured_prompt_pilot_v2,34,QI_TELEPORT_001,Teleportation with a noisy resource - fidelity bookkeeping,Quantum Information Theory,Mistral NeMo 12B,"Solve the following scenario.
Standard teleportation is performed with a noisy shared resource of singlet fidelity $f = \langle\Psi^-|\chi|\Psi^-\rangle = 0.900$ (isotropic noise). Inputs are uniformly random pure qubits.

Conventions: average teleportation fidelity for an isotropic resource is $F = (2f+1)/3$; 'classical limit' = best average fidelity with measure-and-send and no entanglement.

Tasks:
1. Evaluate the average teleportation fidelity $F$ for $f = 0.900$.
2. State and evaluate the classical limit.
3. What minimum singlet fidelity $f$ beats the classical limit?
4. Explain why $f > 1/2$ relates to entanglement of the isotropic resource, and why beating 2/3 certifies a quantum channel.
Use the following answer structure. Keep the same sections and step order. Fill in the missing values by doing the calculation.
Do not copy the placeholders.
Do not add extra final-answer fields.
Do not include more than one FINAL ANSWER block.
Keep the final answer field names exactly as shown.
Keep the final answer row order exactly as shown.
**Derivation**
1. **Output fidelity.** F = (2·0.900 + 1)/3 = ____/3 = **____**.
2. **Classical limit.** Best measure-and-send strategy with no shared entanglement: **F_cl = 2/3 = ____** (Massar–Popescu).
3. **Threshold to beat it.** (2f+1)/3 > 2/3 ⟹ 2f+1 > 2 ⟹ **f > 1/2 = ____**.
4. **Interpretation.** f > 1/2 is exactly the entanglement threshold of the isotropic resource; since no classical strategy exceeds 2/3, any F > 2/3 certifies a genuinely quantum (entanglement-assisted) channel. Note the bookkeeping: the resource quality f = 0.900 is **not** the teleportation fidelity F = ____.
**FINAL ANSWER**

\[
\begin{aligned}
\mathrm{classical\_limit}   &=  \\
\mathrm{f\_threshold}       &=  \\
\mathrm{teleport\_fidelity} &=  \\
\end{aligned}
\]",fd5119c7464214c7057f455b0124a8177f0e35b5126231aba5dabaafc4cf145e
structured_prompt_pilot_v2,35,QI_TELEPORT_001,Teleportation with a noisy resource - fidelity bookkeeping,Quantum Information Theory,Mistral Small 3.2 24B Instruct,"Solve the following scenario.
Standard teleportation is performed with a noisy shared resource of singlet fidelity $f = \langle\Psi^-|\chi|\Psi^-\rangle = 0.900$ (isotropic noise). Inputs are uniformly random pure qubits.

Conventions: average teleportation fidelity for an isotropic resource is $F = (2f+1)/3$; 'classical limit' = best average fidelity with measure-and-send and no entanglement.

Tasks:
1. Evaluate the average teleportation fidelity $F$ for $f = 0.900$.
2. State and evaluate the classical limit.
3. What minimum singlet fidelity $f$ beats the classical limit?
4. Explain why $f > 1/2$ relates to entanglement of the isotropic resource, and why beating 2/3 certifies a quantum channel.
Use the following answer structure. Keep the same sections and step order. Fill in the missing values by doing the calculation.
Do not copy the placeholders.
Do not add extra final-answer fields.
Do not include more than one FINAL ANSWER block.
Keep the final answer field names exactly as shown.
Keep the final answer row order exactly as shown.
**Derivation**
1. **Output fidelity.** F = (2·0.900 + 1)/3 = ____/3 = **____**.
2. **Classical limit.** Best measure-and-send strategy with no shared entanglement: **F_cl = 2/3 = ____** (Massar–Popescu).
3. **Threshold to beat it.** (2f+1)/3 > 2/3 ⟹ 2f+1 > 2 ⟹ **f > 1/2 = ____**.
4. **Interpretation.** f > 1/2 is exactly the entanglement threshold of the isotropic resource; since no classical strategy exceeds 2/3, any F > 2/3 certifies a genuinely quantum (entanglement-assisted) channel. Note the bookkeeping: the resource quality f = 0.900 is **not** the teleportation fidelity F = ____.
**FINAL ANSWER**

\[
\begin{aligned}
\mathrm{classical\_limit}   &=  \\
\mathrm{f\_threshold}       &=  \\
\mathrm{teleport\_fidelity} &=  \\
\end{aligned}
\]",fd5119c7464214c7057f455b0124a8177f0e35b5126231aba5dabaafc4cf145e
structured_prompt_pilot_v2,36,QI_TELEPORT_001,Teleportation with a noisy resource - fidelity bookkeeping,Quantum Information Theory,NVIDIA Nemotron 3 Nano 30B-A3B,"Solve the following scenario.
Standard teleportation is performed with a noisy shared resource of singlet fidelity $f = \langle\Psi^-|\chi|\Psi^-\rangle = 0.900$ (isotropic noise). Inputs are uniformly random pure qubits.

Conventions: average teleportation fidelity for an isotropic resource is $F = (2f+1)/3$; 'classical limit' = best average fidelity with measure-and-send and no entanglement.

Tasks:
1. Evaluate the average teleportation fidelity $F$ for $f = 0.900$.
2. State and evaluate the classical limit.
3. What minimum singlet fidelity $f$ beats the classical limit?
4. Explain why $f > 1/2$ relates to entanglement of the isotropic resource, and why beating 2/3 certifies a quantum channel.
Use the following answer structure. Keep the same sections and step order. Fill in the missing values by doing the calculation.
Do not copy the placeholders.
Do not add extra final-answer fields.
Do not include more than one FINAL ANSWER block.
Keep the final answer field names exactly as shown.
Keep the final answer row order exactly as shown.
**Derivation**
1. **Output fidelity.** F = (2·0.900 + 1)/3 = ____/3 = **____**.
2. **Classical limit.** Best measure-and-send strategy with no shared entanglement: **F_cl = 2/3 = ____** (Massar–Popescu).
3. **Threshold to beat it.** (2f+1)/3 > 2/3 ⟹ 2f+1 > 2 ⟹ **f > 1/2 = ____**.
4. **Interpretation.** f > 1/2 is exactly the entanglement threshold of the isotropic resource; since no classical strategy exceeds 2/3, any F > 2/3 certifies a genuinely quantum (entanglement-assisted) channel. Note the bookkeeping: the resource quality f = 0.900 is **not** the teleportation fidelity F = ____.
**FINAL ANSWER**

\[
\begin{aligned}
\mathrm{classical\_limit}   &=  \\
\mathrm{f\_threshold}       &=  \\
\mathrm{teleport\_fidelity} &=  \\
\end{aligned}
\]",fd5119c7464214c7057f455b0124a8177f0e35b5126231aba5dabaafc4cf145e
structured_prompt_pilot_v2,37,QM_BERRY_001,Berry phase - spin-1/2 on a cone,Quantum Mechanics,Gemma 3 12B IT,"Solve the following scenario.
A spin-1/2 particle is in the instantaneous aligned state of a magnetic field $\vec B(t)$ whose direction traces, adiabatically and once, a cone of half-angle $\theta = 60^\circ$ about the $z$-axis.

Conventions: 'Berry phase' means the geometric phase of the adiabatically transported aligned state after one full cycle; report its magnitude in radians.

Tasks:
1. Compute the solid angle $\Omega$ subtended by the cone at the origin.
2. State the Berry phase for a spin-1/2 aligned state in terms of $\Omega$, and evaluate its magnitude.
3. How would the result change for total spin $S = 1$ (aligned, $m = 1$)?
4. Explain why this phase is geometric: what does it NOT depend on?
Use the following answer structure. Keep the same sections and step order. Fill in the missing values by doing the calculation.
Do not copy the placeholders.
Do not add extra final-answer fields.
Do not include more than one FINAL ANSWER block.
Keep the final answer field names exactly as shown.
Keep the final answer row order exactly as shown.
**Derivation**
1. **Solid angle.** Ω = 2π(1 − cos θ) = 2π(1 − cos 60°) = 2π(1 − 0.5) = **π = ____ sr**.
2. **Berry phase (spin-½).** γ = −½ Ω, so |γ| = Ω/2 = π/2 = **____ rad**. The factor ½ is the spin.
3. **Spin-1 (m = 1).** In general |γ| = m·Ω for the aligned |S,m⟩ state, so spin-1 m = 1 gives |γ| = π (scales with m).
4. **Why geometric.** γ depends only on the solid angle Ω enclosed by the field's path — **not** on the traversal speed (as long as adiabatic), the field magnitude, or elapsed time. It is distinct from the dynamical phase (∝ energy × time).
**FINAL ANSWER**

\[
\begin{aligned}
\mathrm{berry\_phase\_rad} &=  \\
\mathrm{solid\_angle\_sr}  &=  \\
\end{aligned}
\]",4e6d80ddae74f6417c79db54a8b99550d9438a4f0771ba44ce322ba103ad1a1b
