row_key,source_run_id,batch,scenario_id,category,model_name,deterministic_grade,deterministic_pass_binary,extraction_status,helper_status,error_tags,failed_fields,candidate_reasoning_text_sha256,reference_reasoning_text_sha256,candidate_reasoning_text_length_chars,reference_reasoning_text_length_chars,candidate_token_count,reference_token_count,lcs_token_count,rouge_l_precision,rouge_l_recall,rouge_l_f1,bertscore_full_f1,bertscore_no_final_f1,candidate_reference_length_ratio
V2|QI_TELEPORT_001|Gemma 3 12B IT|30ac6932-dc57-4cf3-bf98-468533408eb0,30ac6932-dc57-4cf3-bf98-468533408eb0,V2,QI_TELEPORT_001,Quantum Information Theory,Gemma 3 12B IT,PASS,1,OK,OK,,,a402f7d0bbdebbaa7087dc12d7150c6f5edab140668a7f693dccb953d5b83610,861afe4ca2c51dac27828132c6579a0d6f41bf339550e3455ca2d00c543f9883,619,603,189,179,175,0.9259259259259259,0.9776536312849162,0.9510869565217392,0.69194495677948,0.958380937576294,0.9850746268656716
V3|GR_GPS_001|Ministral 3 8B|30e59015-74c8-4d8c-abe8-a916e9150032,30e59015-74c8-4d8c-abe8-a916e9150032,V3,GR_GPS_001,General Relativity,Ministral 3 8B,FAIL,0,OK,OK,grav_shift_us_day:MISMATCH;net_shift_us_day:MISMATCH;velocity_shift_us_day:MISMATCH,grav_shift_us_day;net_shift_us_day;velocity_shift_us_day,fdf5e23841a78424e0690792c30527b1db0cf53934c177d57c0dde63e5c2a52e,be919e39678e1d48f5e1dcd3fa5cc25da444eeae0fc1362c201faea41776a1da,720,1342,235,403,189,0.8042553191489362,0.46898263027295284,0.5924764890282131,0.46344631910324097,0.31418243050575256,0.5178837555886736
V4|QI_HOLEVO_001|Ministral 3 8B|332b6344-a602-4bd9-be3f-788d8b061d0b,332b6344-a602-4bd9-be3f-788d8b061d0b,V4,QI_HOLEVO_001,Quantum Information Theory,Ministral 3 8B,FAIL,0,OK,OK,avg_state_purity:MISMATCH;eigenvalue_large:MISMATCH;holevo_chi_bits:UNPARSEABLE:parse-fail:TokenError,avg_state_purity;eigenvalue_large;holevo_chi_bits,c371fa7b6a85a191807efe207f598d3a83c83f030189b5ddd8b29a950b8bad43,5094be1998cfb19e5802ba269dee437b92514e87bfe9462884a58c1d7d6e597e,799,726,322,233,154,0.4782608695652174,0.6609442060085837,0.5549549549549551,0.35179877281188965,0.3961043357849121,1.0661157024793388
V2|COS_CMB_001|Granite 4.1 8B|33b7ba26-8ce1-4c4c-aadf-b13a0800ceed,33b7ba26-8ce1-4c4c-aadf-b13a0800ceed,V2,COS_CMB_001,Cosmology,Granite 4.1 8B,PASS,1,OK,OK,,,a5675173d68d2699dc1fd502d064dbfe970735c27dd873ed5f3801ffe73ff621,15fa951506f03a9eb5ed2c28484327b4435b62e9a96bdf4c0734021e007bd80b,1561,566,540,187,146,0.27037037037037037,0.7807486631016043,0.4016506189821183,-0.07554664462804794,-0.07554664462804794,2.7137809187279154
V3|COS_DL_001|Granite 4.1 8B|34cd051f-7d65-45c5-8ebf-a814fb4f5ed9,34cd051f-7d65-45c5-8ebf-a814fb4f5ed9,V3,COS_DL_001,Cosmology,Granite 4.1 8B,PASS,1,OK,OK,,,230f7d04b6ad6f5792ff9f4f93ecce5d5b6693f92250899be600181f103f9b7d,3f1318335bdee4c7f103cd7569c6c8e00e29c93a9d70abaabb8cd60d7b54fb79,1407,611,540,212,152,0.2814814814814815,0.7169811320754716,0.40425531914893614,-0.0947883203625679,-0.0947883203625679,2.261865793780687
V4|STAT_LANDAUER_001|Gemma 3 12B IT|35cbf917-fdbe-4d9a-ad8e-72e1515207f8,35cbf917-fdbe-4d9a-ad8e-72e1515207f8,V4,STAT_LANDAUER_001,Statistical Mechanics,Gemma 3 12B IT,FAIL,0,OK,OK,landauer_meV:MISMATCH;landauer_zJ:MISMATCH,landauer_meV;landauer_zJ,75a8095edceca2f75a04adddbcee41657a93346602d1da30bdd32a2241732165,409342097382f1190bbbca7e412610e88e6e082c85b20e7fb2a41153af08e48b,769,751,195,185,180,0.9230769230769231,0.972972972972973,0.9473684210526315,0.7374431490898132,0.9415361285209656,0.9920106524633822
V5|QFT_YUKAWA_001|Gemma 3 12B IT|3733c22f-f895-4fe5-9154-889f49fc2a72,3733c22f-f895-4fe5-9154-889f49fc2a72,V5,QFT_YUKAWA_001,Quantum Field Theory,Gemma 3 12B IT,PASS,1,OK,OK,,,f34b30062d141c64cb867b1b5efcdf8de1b6d7bd494cf37a1c9f15f13411f5f4,6372e29b580047e3f885eca014a5a3546a63acb38257aacad080fe4dba1db9f2,664,668,216,226,203,0.9398148148148148,0.8982300884955752,0.918552036199095,0.6684275269508362,0.9060574769973755,0.9580838323353293
V4|QM_AB_001|Gemma 4 31B IT|3c234c35-9365-43b8-81e9-98f5b0ac5e2f,3c234c35-9365-43b8-81e9-98f5b0ac5e2f,V4,QM_AB_001,Quantum Mechanics,Gemma 4 31B IT,PASS,1,OK,OK,,,85b909132fab11ced9e4aeeffa0241910cbc003a2905a65c4ea62e2424046e0b,8588b271ac77be7646aa36b4cffab172b80ae3d7807382634de8275b061c4d0b,692,670,199,189,183,0.9195979899497487,0.9682539682539683,0.9432989690721649,0.7365182042121887,0.9696474671363831,0.9955223880597015
V5|GR_CHIRP_001|Llama 3.1 8B Instruct|3d984907-45c2-4187-9ae5-11c26b7157d7,3d984907-45c2-4187-9ae5-11c26b7157d7,V5,GR_CHIRP_001,General Relativity,Llama 3.1 8B Instruct,FAIL,0,OK,OK,chirp_mass_msun:MISMATCH;each_mass_msun:MISMATCH;total_mass_msun:MISMATCH,chirp_mass_msun;each_mass_msun;total_mass_msun,8bc3436d820fc031d85dbabf98a0b57eb3846a9e8c96bf1dcb17d59bbf2836cf,2bad04ee164accd640886901b864bbd9744e14d1284b23ed9ca1df3e38a0fdc0,614,609,228,234,211,0.9254385964912281,0.9017094017094017,0.9134199134199135,0.7472094893455505,0.9133739471435547,0.9688013136288999
V5|SR_FIZEAU_001|Gemma 3 12B IT|3ec1d62b-5981-4a3f-97c6-f5baff66dfac,3ec1d62b-5981-4a3f-97c6-f5baff66dfac,V5,SR_FIZEAU_001,Special Relativity,Gemma 3 12B IT,PASS,1,OK,OK,,,5d3ae10d38b93e503a22f3f135c0774fec138bb2feca5bf79624a7c9b18ff1a8,df9df62b22d303512b8c5a5eb98cd42b1832f47dba7f2c8fc25c3591779df0ae,776,700,258,236,210,0.813953488372093,0.8898305084745762,0.8502024291497976,0.5654557347297668,0.7109171748161316,1.072857142857143
V4|GR_PERI_001|Granite 4.1 8B|3ef8d245-f08a-4e4f-b522-65b487e020d0,3ef8d245-f08a-4e4f-b522-65b487e020d0,V4,GR_PERI_001,General Relativity,Granite 4.1 8B,FAIL,0,OK,OK,advance_arcsec_orbit:MISMATCH,advance_arcsec_orbit,8f1791870544596865076226a197cf9facbb5e9d338c3568eec83d9ac25e25a0,15be7e876c95d7d371f00d61e6bbdc84c0699e10373e9332d5d42c3f6d992eac,6396,695,2000,186,133,0.0665,0.7150537634408602,0.12168344007319305,-0.21232415735721588,-0.21232415735721588,9.164028776978418
V4|COS_DESITTER_001|Mistral NeMo 12B|3fdf2a5b-9eab-4eee-b8f4-8e57cbf19d5d,3fdf2a5b-9eab-4eee-b8f4-8e57cbf19d5d,V4,COS_DESITTER_001,Cosmology,Mistral NeMo 12B,FAIL,0,OK,OK,efolds_to_gh:MISMATCH;gh_temp_e30_K:MISMATCH,efolds_to_gh;gh_temp_e30_K,12727342adda1370055809fb1ab6b16d4ea3ac4e33d2505a07b4634ea4f5ab2f,3db481ad89139692ca47b67d9c88b08f75f7097f8915aed0da7ab5fe09586b35,724,632,232,191,183,0.7887931034482759,0.9581151832460733,0.8652482269503546,0.5857812762260437,0.7407399415969849,1.1075949367088607
V2|QFT_G2_001|Granite 4.1 8B|4013320a-823c-4eea-a0f8-eff99460982d,4013320a-823c-4eea-a0f8-eff99460982d,V2,QFT_G2_001,Quantum Field Theory,Granite 4.1 8B,PASS,1,OK,OK,,,ac6fe36cef9ee0bd16b0bb4e77f1ddc7189b4950a378cefcaec41b15b5e8cc24,8e172b8d9d22f962a2d417108599e253f87539378785b6398f913b7bb0ad2450,1700,547,473,172,132,0.27906976744186046,0.7674418604651163,0.40930232558139534,-0.0167066790163517,-0.0167066790163517,3.0621572212065815
V2|GR_ISCO_001|Granite 4.1 8B|40dd5ad7-5daa-4765-ad81-b279dda17267,40dd5ad7-5daa-4765-ad81-b279dda17267,V2,GR_ISCO_001,General Relativity,Granite 4.1 8B,FAIL,0,OK,OK,f_gw_hz:MISMATCH;f_orbital_hz:MISMATCH,f_gw_hz;f_orbital_hz,e5b6eb16930481b5340846477683707a5799eeb5b94c8779286c21a199f0ce7c,5813c13e68ccf339d7167a4eef853a7c550bb94cf37311d9a7f6666e9a16cfc6,2916,734,1134,225,169,0.1490299823633157,0.7511111111111111,0.2487122884473878,-0.3063206672668457,-0.3063206672668457,3.938692098092643
V3|SR_BELL_001|Mistral NeMo 12B|4115b317-b358-4e9f-b8f0-1ec168183806,4115b317-b358-4e9f-b8f0-1ec168183806,V3,SR_BELL_001,Special Relativity,Mistral NeMo 12B,PASS,1,OK,OK,,,d96130eb6d6856c553a8eff912d5d4e76105eb020690269fd1e811d9c20e300a,286d51471c81c2bbb80db083abf5074b4848d80702d337787f03ae45f9f9b369,846,822,216,206,205,0.9490740740740741,0.9951456310679612,0.971563981042654,0.7251842021942139,0.9935784339904785,0.9987834549878345
V4|CM_KAPITZA_001|Mistral NeMo 12B|422bb7fd-7549-43d4-9c14-1a96a2158a1a,422bb7fd-7549-43d4-9c14-1a96a2158a1a,V4,CM_KAPITZA_001,Classical Mechanics,Mistral NeMo 12B,FAIL,0,OK,OK,f_min_hz:MISMATCH;omega_min_rad_s:MISMATCH,f_min_hz;omega_min_rad_s,3b01c805594970f790ab90413eee24364eb75b38d25ce470c2504877e857cf0c,a200fd349b6bc1900708a9a052e06d03601de4c205932c4e5716ac3574acabb0,512,483,162,155,135,0.8333333333333334,0.8709677419354839,0.8517350157728707,0.5916317701339722,0.8273041248321533,1.0082815734989647
V2|QI_TELEPORT_001|Gemma 4 31B IT|42445057-c8f5-4253-80d2-5a671b2f970e,42445057-c8f5-4253-80d2-5a671b2f970e,V2,QI_TELEPORT_001,Quantum Information Theory,Gemma 4 31B IT,PASS,1,OK,OK,,,046a9c71c9197835cd812be17da2daf640dec60815403eb06af29bc0220e7480,861afe4ca2c51dac27828132c6579a0d6f41bf339550e3455ca2d00c543f9883,623,603,189,179,175,0.9259259259259259,0.9776536312849162,0.9510869565217392,0.681927502155304,0.9600467681884766,0.9917081260364843
V2|CM_FOUCAULT_001|Llama 3.1 8B Instruct|43b57069-ea6b-42b1-9339-b978dcf9ad74,43b57069-ea6b-42b1-9339-b978dcf9ad74,V2,CM_FOUCAULT_001,Classical Mechanics,Llama 3.1 8B Instruct,PASS,1,OK,OK,,,bdde651010bae71f141942f0225561d28f292f692213fef782421d864a7983be,1767d8ebb9b9441692c5d16eb8aea1b33ceb0de3a0d00f1c93a7fde3d6b8cf30,1014,629,249,185,99,0.39759036144578314,0.5351351351351351,0.45622119815668205,0.20165619254112244,0.20165619254112244,1.8314785373608904
V5|QM_RT_001|Llama 3.1 8B Instruct|43ea794a-fa6a-4182-ba45-e3d69a685917,43ea794a-fa6a-4182-ba45-e3d69a685917,V5,QM_RT_001,Quantum Mechanics,Llama 3.1 8B Instruct,FAIL,0,OK,OK,energy_unit_ev:MISMATCH;first_resonance_ev:MISMATCH,energy_unit_ev;first_resonance_ev,6db3a8483ddad55eaf79d83d3f52a0639bd0aac06e3df2be4cc45820b6a5c36c,1567603e8673868987e22e34a4aa6fccb593ddc1a1abc8cdf2d6372125edbab6,900,867,271,255,247,0.9114391143911439,0.9686274509803922,0.9391634980988592,0.7249532341957092,0.8980153203010559,1.0092272202998847
V2|COS_CMB_001|Gemma 3 27B IT|45f12cf7-3772-421a-8998-b0b7ff23252b,45f12cf7-3772-421a-8998-b0b7ff23252b,V2,COS_CMB_001,Cosmology,Gemma 3 27B IT,PASS,1,OK,OK,,,ef75c6f6eb89e8f4bdd108bcb6ded8bda10ddcc220d38c9f4a10551316e5991e,15fa951506f03a9eb5ed2c28484327b4435b62e9a96bdf4c0734021e007bd80b,609,566,191,187,172,0.900523560209424,0.9197860962566845,0.9100529100529101,0.639793872833252,0.8993156552314758,1.0318021201413428
V3|CM_APSIDAL_001|Gemma 4 31B IT|4626221f-f5e2-47b7-9c73-7930e0977b54,4626221f-f5e2-47b7-9c73-7930e0977b54,V3,CM_APSIDAL_001,Classical Mechanics,Gemma 4 31B IT,PASS,1,OK,OK,,,689be5371ee91031b82e5bb6788cff14924a3feb1a9ac483acc4b88d15361f5f,443545996b329d03307fa0bc9cfdbd7c0add38f065253a45823ad348a8f6cdbe,656,622,215,197,196,0.9116279069767442,0.9949238578680203,0.9514563106796117,0.576482892036438,0.9496172070503235,1.0144694533762058
V5|STAT_NEGT_001|Mistral Small 3.2 24B Instruct|4690da56-958f-4964-808a-a6e06eb2b7a0,4690da56-958f-4964-808a-a6e06eb2b7a0,V5,STAT_NEGT_001,Statistical Mechanics,Mistral Small 3.2 24B Instruct,PASS,1,OK,OK,,,976b811db298488538be79fbee2b2f7628455a7d82a35e231e9acf8ffed7380e,6f020b02b6b517e9e45b9228129c9ca6e23a49e301e2230aff22819e26f72254,787,1530,248,433,245,0.9879032258064516,0.5658198614318707,0.7195301027900146,0.7506775259971619,0.6556558012962341,0.49869281045751634
V5|QI_CLONE_001|Gemma 3 12B IT|46f28589-617c-4397-9153-8946229945fd,46f28589-617c-4397-9153-8946229945fd,V5,QI_CLONE_001,Quantum Information Theory,Gemma 3 12B IT,PASS,1,OK,OK,,,28f6b098a52eb52c43797539371f48e0e465804a470209dcc1643ce6ae0a2bc8,4d39feee10b5712663afe8f71e1a37b5877056614633b83e6855bdeec25119c9,743,714,208,189,186,0.8942307692307693,0.9841269841269841,0.9370277078085643,0.715694010257721,0.9502578377723694,1.0056022408963585
V3|COS_DL_001|Mistral Small 3.2 24B Instruct|47ac3873-4e9b-418a-8076-151b5dd3d817,47ac3873-4e9b-418a-8076-151b5dd3d817,V3,COS_DL_001,Cosmology,Mistral Small 3.2 24B Instruct,PASS,1,OK,OK,,,2fbff6831b7e2bda0eb4564a0ae8898980d371d2672806b755dc917fb3f3d450,3f1318335bdee4c7f103cd7569c6c8e00e29c93a9d70abaabb8cd60d7b54fb79,631,611,222,212,204,0.918918918918919,0.9622641509433962,0.9400921658986175,0.6560573577880859,0.9409887790679932,0.9934533551554828
V4|COS_DESITTER_001|Ministral 3 8B|47b01d7f-0cd5-4d9d-8d26-4e6033183f2d,47b01d7f-0cd5-4d9d-8d26-4e6033183f2d,V4,COS_DESITTER_001,Cosmology,Ministral 3 8B,FAIL,0,OK,OK,gh_temp_e30_K:MISMATCH;horizon_gpc:MISMATCH,gh_temp_e30_K;horizon_gpc,1bcb9e155bfcffa2346ca58b614f1f1b6bbc51145c4fcaac2a97d96e2e723d4a,3db481ad89139692ca47b67d9c88b08f75f7097f8915aed0da7ab5fe09586b35,1623,632,668,191,158,0.23652694610778444,0.8272251308900523,0.3678696158323632,-0.22702664136886597,-0.22702664136886597,2.528481012658228
V4|COS_DESITTER_001|Gemma 4 31B IT|491a2baf-b665-4ce6-837c-9a9d3c21f9ed,491a2baf-b665-4ce6-837c-9a9d3c21f9ed,V4,COS_DESITTER_001,Cosmology,Gemma 4 31B IT,PASS,1,OK,OK,,,37c93df52077167085a4da8b888ae56090e33e6dcec5e7ebb086fa212fa7138a,3db481ad89139692ca47b67d9c88b08f75f7097f8915aed0da7ab5fe09586b35,1876,632,681,191,185,0.27165932452276065,0.9685863874345549,0.4243119266055046,-0.06891496479511261,-0.06891496479511261,2.9287974683544302
V4|QM_AB_001|Mistral Small 3.2 24B Instruct|49d13997-4d21-4608-87e8-5450a2ba9422,49d13997-4d21-4608-87e8-5450a2ba9422,V4,QM_AB_001,Quantum Mechanics,Mistral Small 3.2 24B Instruct,FAIL,0,OK,OK,flux_quanta:MISMATCH;fringe_shift:MISMATCH;total_phase_rad:MISMATCH,flux_quanta;fringe_shift;total_phase_rad,0b1c5c3162f1efa8f6c769102d9b0aefa5db072aaca093001e382dfe0b548a5e,8588b271ac77be7646aa36b4cffab172b80ae3d7807382634de8275b061c4d0b,686,670,197,189,181,0.9187817258883249,0.9576719576719577,0.9378238341968912,0.692274808883667,0.9118402004241943,0.9880597014925373
V5|QFT_YUKAWA_001|Mistral Small 3.2 24B Instruct|4d767961-f12d-44d9-b1b8-1038e181b506,4d767961-f12d-44d9-b1b8-1038e181b506,V5,QFT_YUKAWA_001,Quantum Field Theory,Mistral Small 3.2 24B Instruct,PASS,1,OK,OK,,,a80ece005410fd0a1ac0d26ecdff0e936618298ff549f4b59440c213e55bf3b3,6372e29b580047e3f885eca014a5a3546a63acb38257aacad080fe4dba1db9f2,691,668,236,226,222,0.940677966101695,0.9823008849557522,0.961038961038961,0.7340563535690308,0.9725381135940552,0.9985029940119761
V3|QFT_CASIMIR_001|Gemma 4 31B IT|4dde1392-4ac8-428c-b9da-6bcc205ea668,4dde1392-4ac8-428c-b9da-6bcc205ea668,V3,QFT_CASIMIR_001,Quantum Field Theory,Gemma 4 31B IT,FAIL,0,OK,OK,energy_per_area_uJ_m2:MISMATCH;pressure_double_d_pa:MISMATCH;pressure_pa:MISMATCH,energy_per_area_uJ_m2;pressure_double_d_pa;pressure_pa,a8e8c569ca229d77e4a3febffc70c475280a8585874fecfc6ee888e270ae32bb,f51567863fc2fac1518fd47cc7165f2125ffa91bf76c9d304a5dd8e41eb2d439,672,1357,202,389,199,0.9851485148514851,0.5115681233933161,0.6734348561759729,0.6816774606704712,0.5462645888328552,0.4767870302137067
V3|CM_APSIDAL_001|Mistral NeMo 12B|4e065114-6895-4037-9f9c-d85e9790bfc5,4e065114-6895-4037-9f9c-d85e9790bfc5,V3,CM_APSIDAL_001,Classical Mechanics,Mistral NeMo 12B,FAIL,0,OK,OK,apsidal_n_minus1_deg:MISMATCH;precession_per_period_deg:MISMATCH,apsidal_n_minus1_deg;precession_per_period_deg,986a5f4cb7ec90b5aa497ef4feb06f84b0f6b88128244158f514889961c2c7dd,443545996b329d03307fa0bc9cfdbd7c0add38f065253a45823ad348a8f6cdbe,632,622,204,197,189,0.9264705882352942,0.9593908629441624,0.9426433915211969,0.5726111531257629,0.9390004277229309,0.977491961414791
V5|GR_CHIRP_001|Gemma 3 12B IT|4e501fd1-d63b-49da-8762-bb963ff46a61,4e501fd1-d63b-49da-8762-bb963ff46a61,V5,GR_CHIRP_001,General Relativity,Gemma 3 12B IT,FAIL,0,OK,OK,chirp_mass_msun:MISMATCH;each_mass_msun:MISMATCH;total_mass_msun:MISMATCH,chirp_mass_msun;each_mass_msun;total_mass_msun,09e51dec24dd9842cf10f23cc52143e0d2a2680fda23bf4fb0514ff4c114804a,2bad04ee164accd640886901b864bbd9744e14d1284b23ed9ca1df3e38a0fdc0,831,609,331,234,215,0.649546827794562,0.9188034188034188,0.7610619469026548,0.6601755619049072,0.7339860200881958,1.3234811165845648
V5|CM_TOP_001|Ministral 3 8B|4e577879-1904-4de8-bf8a-9b6ac84bd4a2,4e577879-1904-4de8-bf8a-9b6ac84bd4a2,V5,CM_TOP_001,Classical Mechanics,Ministral 3 8B,PASS,1,OK,OK,,,9dbe30f45fc14a49ffe7756fc54d50c93619c5d66a815420d92b34bb7233b120,c64dd6493520586cb6113e0bde7c42dacaf5d51998b1346abed4bc5dd4669612,757,661,195,183,177,0.9076923076923077,0.9672131147540983,0.9365079365079365,0.5592065453529358,0.7368639707565308,1.107413010590015
V2|SR_ROCKET_001|Gemma 4 31B IT|4e6f8a7e-4f83-4d56-8303-b5235d10c856,4e6f8a7e-4f83-4d56-8303-b5235d10c856,V2,SR_ROCKET_001,Special Relativity,Gemma 4 31B IT,PASS,1,OK,OK,,,0a6249978b7cdd75d4739dbe7d6beed6bf3fc4b686b909a2b8bf025411508df9,cd8d32e0aae1187f760dc527a9a5d4d2071b8c1130a8427299ff0f6b0bb48f6f,738,714,243,233,225,0.9259259259259259,0.9656652360515021,0.9453781512605043,0.7500708103179932,0.9661727547645569,0.9985994397759104
V3|COS_DL_001|Mistral NeMo 12B|4f06ea18-7b13-4c03-a4a7-37036abe296d,4f06ea18-7b13-4c03-a4a7-37036abe296d,V3,COS_DL_001,Cosmology,Mistral NeMo 12B,FAIL,0,OK,OK,dl_eds_mpc:MISMATCH;dl_lcdm_mpc:MISMATCH;dl_linear_mpc:MISMATCH;hubble_distance_mpc:MISMATCH,dl_eds_mpc;dl_lcdm_mpc;dl_linear_mpc;hubble_distance_mpc,f74f7913b9e04793acce1eb26c601b8dceff03e576170521f308a2e1b22a23d0,3f1318335bdee4c7f103cd7569c6c8e00e29c93a9d70abaabb8cd60d7b54fb79,639,611,222,212,202,0.9099099099099099,0.9528301886792453,0.9308755760368664,0.6125986576080322,0.8866381645202637,1.004909983633388
V5|QI_CLONE_001|Mistral NeMo 12B|515d6719-9a51-42a2-8a2f-90098293df92,515d6719-9a51-42a2-8a2f-90098293df92,V5,QI_CLONE_001,Quantum Information Theory,Mistral NeMo 12B,PASS,1,OK,OK,,,c525e1243f47a5d397968f4a1a0167a0ac7f5d4b0f5e9660357594045fdd92e2,4d39feee10b5712663afe8f71e1a37b5877056614633b83e6855bdeec25119c9,978,714,249,189,143,0.5742971887550201,0.7566137566137566,0.6529680365296803,0.41208598017692566,0.5507691502571106,1.334733893557423
V3|QM_TUNNEL_001|Mistral NeMo 12B|54448dad-7233-4056-ae08-be960e31c16d,54448dad-7233-4056-ae08-be960e31c16d,V3,QM_TUNNEL_001,Quantum Mechanics,Mistral NeMo 12B,FAIL,0,OK,OK,kappa_L:MISMATCH;kappa_per_nm:UNPARSEABLE:parse-fail:SympifyError;log10_T:MISMATCH;prefactor:MISMATCH,kappa_L;kappa_per_nm;log10_T;prefactor,f0ff9c4e92c20fc92179f363cb6693c3cccf6c263afff43ca7263ae6efa07039,5ea02669397931d58ba7a15b83c82945fd31aa6fecc41b476bb5111ab1b24804,625,665,211,219,177,0.8388625592417062,0.8082191780821918,0.8232558139534883,0.5425355434417725,0.759389340877533,0.9022556390977443
V5|CM_TOP_001|Granite 4.1 8B|5662b68d-3be1-4094-aa82-9419c9d43619,5662b68d-3be1-4094-aa82-9419c9d43619,V5,CM_TOP_001,Classical Mechanics,Granite 4.1 8B,PASS,1,OK,OK,,,65e58229d3e0494f4f6ada39c716fe1ecd9e8da93180da63474aea8f9498aefe,c64dd6493520586cb6113e0bde7c42dacaf5d51998b1346abed4bc5dd4669612,2449,661,780,183,118,0.15128205128205127,0.644808743169399,0.24506749740394598,-0.19409604370594025,-0.19409604370594025,3.6671709531013614
V2|QM_BERRY_001|Gemma 3 27B IT|5adb68d3-d803-46a1-ac23-424753a795f6,5adb68d3-d803-46a1-ac23-424753a795f6,V2,QM_BERRY_001,Quantum Mechanics,Gemma 3 27B IT,PASS,1,OK,OK,,,69b28e1a6b70daf8d8139c9d8f27d3f3ec86898c0ee84c58a587a7e8d32f1662,6d1592a3bd63f1cc3221f3b06edc21f973e8eaf7ac66a8d425735aa32c6e520a,581,572,175,177,163,0.9314285714285714,0.9209039548022598,0.9261363636363636,0.701678454875946,0.9235884547233582,0.9737762237762237
V4|QFT_UNRUH_001|Ministral 3 8B|5bd0cc60-5000-4404-a1d2-195f2b59bc02,5bd0cc60-5000-4404-a1d2-195f2b59bc02,V4,QFT_UNRUH_001,Quantum Field Theory,Ministral 3 8B,FAIL,0,OK,OK,accel_for_1K_e20:MISMATCH;unruh_temp_K:MISMATCH,accel_for_1K_e20;unruh_temp_K,8e2f2634add3d8112a620b8db8d7011be5ad9917416363bc3dbf7a6b8cb739e9,5f6f5cfc4635792ef85e73bec9f462b2a61f1bf9f5314abd0c426d76279495a9,1235,796,435,216,198,0.45517241379310347,0.9166666666666666,0.6082949308755761,0.18565760552883148,0.21324166655540466,1.520100502512563
V2|COS_CMB_001|Mistral NeMo 12B|5bde406e-bcbd-4d75-9974-030635a1f45a,5bde406e-bcbd-4d75-9974-030635a1f45a,V2,COS_CMB_001,Cosmology,Mistral NeMo 12B,FAIL,0,OK,OK,log10_energy_ratio:MISMATCH;log10_number_ratio:MISMATCH,log10_energy_ratio;log10_number_ratio,32e40fec6b8aded121545e501e444bd7c3e7a66c1675d3cc5daae2431ab192a9,15fa951506f03a9eb5ed2c28484327b4435b62e9a96bdf4c0734021e007bd80b,590,566,197,187,184,0.934010152284264,0.983957219251337,0.9583333333333334,0.7031574845314026,0.9728729128837585,1.0
V2|STAT_ISING_001|Granite 4.1 8B|5f22cbbd-f1ee-4af0-aa42-2c057e6b9037,5f22cbbd-f1ee-4af0-aa42-2c057e6b9037,V2,STAT_ISING_001,Statistical Mechanics,Granite 4.1 8B,PASS,1,OK,OK,,,008040fe483fafb406d9c3cccbd800f5183190557f0103601fc6d3272e9aaf3c,f54893f2c5bb799198e0a1e5c0c7ef8d102f11df17b7e8c8dda04218311a2b26,1008,656,324,211,162,0.5,0.7677725118483413,0.605607476635514,0.2180231213569641,0.28512319922447205,1.4984756097560976
V5|COS_AGE_001|Mistral NeMo 12B|5f80e95a-cfa7-40e3-8d99-042b87848d45,5f80e95a-cfa7-40e3-8d99-042b87848d45,V5,COS_AGE_001,Cosmology,Mistral NeMo 12B,FAIL,0,OK,OK,hubble_time_gyr:MISMATCH;lcdm_age_gyr:MISMATCH;matter_age_gyr:MISMATCH,hubble_time_gyr;lcdm_age_gyr;matter_age_gyr,1018676417a39de0b10cf18ee11e3dbb6ca4521b9c50bf4e8bba3d05c16bd1a4,b644dc9d765602c3ad7096a8aa8f5bebf146df7f4708b1b8b00cef88b1dd3ed2,677,659,230,220,213,0.9260869565217391,0.9681818181818181,0.9466666666666667,0.7113699316978455,0.9256247878074646,0.9893778452200304
V3|SR_BELL_001|Mistral Small 3.2 24B Instruct|612db0fa-8d03-481c-ac03-7c1df757e96a,612db0fa-8d03-481c-ac03-7c1df757e96a,V3,SR_BELL_001,Special Relativity,Mistral Small 3.2 24B Instruct,PASS,1,OK,OK,,,9f7602bdd11b9c939b35556bedf47317ec80dde641d79825e47d8ed22b39b461,286d51471c81c2bbb80db083abf5074b4848d80702d337787f03ae45f9f9b369,835,822,216,206,202,0.9351851851851852,0.9805825242718447,0.9573459715639812,0.7032475471496582,0.962324321269989,0.98661800486618
V5|QFT_YUKAWA_001|Llama 3.1 8B Instruct|613764e6-bc45-4e8d-9e78-630521ca2a16,613764e6-bc45-4e8d-9e78-630521ca2a16,V5,QFT_YUKAWA_001,Quantum Field Theory,Llama 3.1 8B Instruct,PASS,1,OK,OK,,,33386447159e48f2fcdee55dbf3cf599085adf7c8b983435c57bdc84e874026e,6372e29b580047e3f885eca014a5a3546a63acb38257aacad080fe4dba1db9f2,682,668,224,226,210,0.9375,0.9292035398230089,0.9333333333333333,0.6962704658508301,0.9283480048179626,0.9850299401197605
V5|QFT_YUKAWA_001|Granite 4.1 8B|61b3ada8-c08a-4081-8967-4f6ba358fb6c,61b3ada8-c08a-4081-8967-4f6ba358fb6c,V5,QFT_YUKAWA_001,Quantum Field Theory,Granite 4.1 8B,PASS,1,OK,OK,,,9d18950e438702c550176818ca20b9f9c364d9a885173ca331ff7e8ac22c5197,6372e29b580047e3f885eca014a5a3546a63acb38257aacad080fe4dba1db9f2,1731,668,620,226,161,0.25967741935483873,0.7123893805309734,0.38061465721040194,-0.08787588030099869,-0.08787588030099869,2.553892215568862
